Parent Map for Subproblem Tree 60
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 77522 (2.01654, 15.2754)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 69497 (2.20853, 13.074)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 15794 (2.6083, 13.2729)
    8 (4.25275, 12.1402) -> 78662 (3.75901, 12.4026)
    9 (5.01553, 11.4936) -> 79287 (4.65518, 11.6322)
    10 (5.88125, 10.993) -> 76049 (5.10438, 11.1505)
    11 (3.14571, 17.6789) -> 70112 (2.74772, 17.3398)
    12 (6.57651, 10.2743) -> 67155 (5.89671, 10.3065)
    13 (6.35848, 9.29835) -> 55242 (5.56672, 9.40866)
    14 (3.87009, 18.3683) -> 76409 (3.30445, 17.9515)
    15 (7.31019, 8.99137) -> 72881 (7.11029, 8.95218)
    16 (5.94096, 8.38968) -> 65949 (5.03826, 8.66266)
    17 (8.18435, 9.47701) -> 98632 (7.49855, 9.18423)
    18 (5.36305, 7.57358) -> 72631 (5.14741, 7.67179)
    19 (5.9977, 6.80077) -> 74353 (5.14806, 7.19033)
    20 (6.80764, 6.21427) -> 94700 (5.97523, 6.42496)
    21 (9.1307, 9.15388) -> 91513 (8.90369, 8.93567)
    22 (4.76416, 18.8162) -> 83533 (4.58111, 18.7031)
    23 (5.69441, 19.1831) -> 81395 (5.52303, 19.1616)
    24 (6.67292, 19.3893) -> 94600 (6.40047, 19.3757)
    25 (9.95619, 9.71831) -> 25471 (9.86214, 9.50178)
    26 (4.63451, 6.88857) -> 89514 (4.53035, 6.93994)
    27 (7.49914, 5.49189) -> 94538 (6.62101, 5.72262)
    28 (8.14289, 4.72666) -> 76185 (7.47867, 4.85888)
    29 (6.82033, 20.3784) -> 76186 (6.60601, 20.3467)
    30 (7.81913, 20.3295) -> 80406 (7.13729, 20.2929)
    31 (7.39661, 5.40002) -> 93492 (7.1901, 5.46432)
    32 (8.78678, 20.5818) -> 84966 (7.8775, 20.6593)
    33 (9.18664, 21.4984) -> 64732 (8.36758, 21.4884)
    34 (10.1863, 21.4731) -> 90823 (10.1393, 21.4505)
    35 (4.07631, 6.05887) -> 94166 (3.85569, 6.2519)
    36 (10.9503, 9.61043) -> 32296 (10.7462, 8.76652)
    37 (8.61783, 22.3209) -> 59817 (7.79723, 22.1648)
    38 (3.69654, 5.13379) -> 98767 (3.49085, 5.40007)
    39 (7.80922, 3.78397) -> 81143 (7.05609, 4.07813)
    40 (7.93708, 23.0534) -> 98954 (7.35318, 22.8599)
    41 (7.04394, 3.14027) -> 90446 (6.36508, 3.53352)
    42 (8.71414, 3.35838) -> 62009 (8.09613, 3.56162)
    43 (1.58388, 16.9744) -> 61467 (1.56576, 16.9502)
    44 (9.66024, 3.0345) -> 95480 (9.16135, 3.12445)
    45 (10.6538, 3.14804) -> 69720 (10.3275, 3.20276)
    46 (3.28542, 6.67084) -> 99821 (3.03948, 6.95768)
    47 (10.7667, 2.15443) -> 88876 (10.2306, 2.2499)
    48 (6.15271, 21.1229) -> 86534 (5.29431, 20.7495)
    49 (2.86648, 6.17998) -> 96584 (2.75192, 6.3796)
    50 (3.11221, 4.32227) -> 10873 (2.62873, 5.07156)
    51 (11.0942, 21.8924) -> 91722 (10.243, 22.0832)
    52 (11.9186, 22.4583) -> 84308 (11.8725, 22.4785)
    53 (12.9001, 22.65) -> 89019 (12.8678, 22.6275)
    54 (11.6793, 8.9259) -> 99611 (11.6774, 8.67797)
    55 (6.05, 11.5469) -> 99252 (5.27941, 11.658)
    56 (1.00313, 13.712) -> 1759 (1.00135, 14.4998)
    57 (8.22786, 24.0102) -> 45727 (7.97502, 23.9329)
    58 (10.5956, 1.16918) -> 95879 (9.73583, 1.49841)
    59 (13.8031, 22.2204) -> 96893 (13.1541, 22.4318)
    60 (14.4847, 22.9522) -> 80582 (13.7698, 23.0698)
    61 (11.6535, 3.17285) -> 55435 (11.0551, 3.16863)
    62 (3.67616, 13.665) -> 28678 (2.87612, 14.0232)
    63 (8.35492, 25.0021) -> 62163 (8.17015, 24.9109)
    64 (2.68558, 3.41784) -> 89706 (2.34864, 4.07177)
    65 (3.25661, 19.158) -> 51858 (2.91351, 18.8117)
    66 (12.4307, 3.8021) -> 92127 (11.8682, 3.71888)
    67 (13.3889, 4.08809) -> 90744 (12.9131, 3.93641)
    68 (14.1028, 3.38786) -> 79061 (13.1656, 3.24916)
    69 (6.0573, 19.9184) -> 86745 (5.48799, 19.728)
    70 (13.2554, 2.85691) -> 95946 (13.0003, 2.80867)
    71 (9.73443, 0.660932) -> 91960 (9.14297, 0.862747)
    72 (10.7698, 22.8383) -> 44257 (10.4951, 22.846)
    73 (15.3828, 22.5123) -> 84307 (14.8102, 22.681)
    74 (13.6523, 1.93905) -> 97837 (13.4274, 1.90797)
    75 (3.42226, 19.4961) -> 80507 (2.83697, 18.8942)
    76 (8.68381, 25.9464) -> 88611 (8.51389, 25.8336)
    77 (10.3427, 9.8233) -> 40346 (10.1831, 9.29832)
    78 (9.66952, 25.778) -> 97038 (9.03246, 25.5308)
    79 (5.57294, 21.9377) -> 85171 (5.0317, 21.5406)
    80 (2.80933, 12.653) -> 60216 (2.39453, 13.0836)
    81 (10.2446, 26.596) -> 97018 (9.87948, 26.3316)
    82 (11.292, 23.2126) -> 98476 (10.9532, 23.2947)
    83 (12.5143, 9.47625) -> 96879 (12.5375, 8.72355)
    84 (13.512, 9.54389) -> 69260 (13.5739, 8.5918)
    85 (3.86013, 14.6256) -> 75601 (2.97483, 14.7544)
    86 (14.316, 1.19106) -> 98101 (14.0923, 1.09414)
    87 (7.85475, 26.5056) -> 84521 (7.54699, 26.2594)
    88 (14.7182, 0.275515) -> 99670 (14.6163, 0.256578)
    89 (8.0737, 9.20775) -> 99471 (7.82899, 9.10427)
    90 (1.84014, 12.024) -> 43361 (1.76609, 12.1767)
    91 (16.1086, 21.8245) -> 96197 (15.4515, 22.1265)
    92 (7.27953, 25.7554) -> 70945 (6.75658, 25.3713)
    93 (6.15603, 2.68025) -> 97032 (5.79659, 2.95156)
    94 (6.49434, 4.96886) -> 93193 (5.6977, 5.37284)
    95 (11.239, 26.7022) -> 99820 (10.7825, 26.5807)
    96 (10.6933, 1.85457) -> 96983 (10.3983, 1.98932)
    97 (14.5579, 1.25719) -> 89522 (14.3785, 1.26187)
    98 (16.9871, 22.3023) -> 88912 (16.7312, 22.3354)
    99 (0.721119, 13.8969) -> 5209 (0.795675, 14.2394)
    100 (13.7522, 0.0173115) -> 94521 (13.4405, 0.129614)
    101 (7.07875, 7.1643) -> 76384 (6.73067, 7.19678)
    102 (4.60877, 22.203) -> 91739 (3.92835, 21.5674)
    103 (6.29876, 25.9505) -> 93447 (5.59707, 25.302)
    104 (13.0549, 1.66753) -> 98900 (12.3629, 1.7345)
    105 (1.89538, 6.38818) -> 80213 (1.59892, 7.04392)
    106 (14.4559, 9.87405) -> 99185 (14.6193, 9.03181)
    107 (17.9667, 22.1012) -> 91902 (17.4988, 22.2787)
    108 (14.1522, 2.58869) -> 95541 (13.5937, 2.61913)
    109 (15.7182, 0.28235) -> 89574 (14.8214, 0.355198)
    110 (12.5601, 21.8169) -> 75225 (11.6818, 22.1315)
    111 (4.4585, 12.5899) -> 90305 (3.80043, 12.8919)
    112 (2.5998, 20.0649) -> 98706 (2.40938, 19.746)
    113 (15.1184, 9.53877) -> 97058 (15.1282, 8.96136)
    114 (16.0805, 20.8249) -> 81720 (15.4386, 21.2871)
    115 (18.5406, 21.2824) -> 91206 (18.4653, 21.3157)
    116 (15.9732, 9.01985) -> 90851 (15.8828, 8.13347)
    117 (15.1025, 3.36289) -> 97377 (14.3466, 3.10552)
    118 (2.28343, 15.7841) -> 24677 (1.63358, 15.4175)
