Parent Map for Subproblem Tree 5
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 14088 (1.42239, 14.2195)
    4 (2.43139, 12.8304) -> 65381 (2.13962, 12.8637)
    5 (2.38414, 16.3748) -> 70443 (1.68386, 15.692)
    6 (3.33107, 16.6962) -> 89850 (2.62984, 16.2038)
    7 (3.42254, 12.6977) -> 93501 (3.12525, 12.7375)
    8 (4.25275, 12.1402) -> 96367 (3.38075, 12.2178)
    9 (5.01553, 11.4936) -> 77506 (4.41135, 11.5732)
    10 (5.88125, 10.993) -> 92243 (5.16042, 11.0799)
    11 (3.14571, 17.6789) -> 83738 (3.05427, 17.5698)
    12 (6.57651, 10.2743) -> 88541 (5.70607, 10.2091)
    13 (6.35848, 9.29835) -> 94616 (5.60627, 9.33608)
    14 (3.87009, 18.3683) -> 58867 (3.74654, 18.2394)
    15 (7.31019, 8.99137) -> 72881 (7.11029, 8.95218)
    16 (5.94096, 8.38968) -> 88709 (5.67526, 8.42772)
    17 (8.18435, 9.47701) -> 98632 (7.49855, 9.18423)
    18 (5.36305, 7.57358) -> 98928 (5.12542, 7.56255)
    19 (5.9977, 6.80077) -> 93438 (5.09466, 7.08253)
    20 (6.80764, 6.21427) -> 94700 (5.97523, 6.42496)
    21 (9.1307, 9.15388) -> 84297 (8.42156, 8.64998)
    22 (4.76416, 18.8162) -> 64311 (4.30481, 18.3931)
    23 (5.69441, 19.1831) -> 67107 (4.89427, 18.5921)
    24 (6.67292, 19.3893) -> 82266 (5.89434, 18.9289)
    25 (9.95619, 9.71831) -> 50723 (9.56084, 9.08251)
    26 (4.63451, 6.88857) -> 96718 (3.90445, 7.27751)
    27 (7.49914, 5.49189) -> 87804 (7.06468, 5.53248)
    28 (8.14289, 4.72666) -> 93871 (7.71063, 4.86628)
    29 (6.82033, 20.3784) -> 86627 (6.34502, 20.0323)
    30 (7.81913, 20.3295) -> 92858 (7.03218, 19.7778)
    31 (7.39661, 5.40002) -> 94591 (6.67139, 5.56515)
    32 (8.78678, 20.5818) -> 99060 (7.983, 20.175)
    33 (9.18664, 21.4984) -> 70550 (8.81233, 21.2331)
    34 (10.1863, 21.4731) -> 88669 (9.39627, 20.9425)
    35 (4.07631, 6.05887) -> 94166 (3.85569, 6.2519)
    36 (10.9503, 9.61043) -> 32296 (10.7462, 8.76652)
    37 (8.61783, 22.3209) -> 99918 (7.87716, 21.7538)
    38 (3.69654, 5.13379) -> 98767 (3.49085, 5.40007)
    39 (7.80922, 3.78397) -> 81143 (7.05609, 4.07813)
    40 (7.93708, 23.0534) -> 99635 (7.37521, 22.5053)
    41 (7.04394, 3.14027) -> 93045 (6.44211, 3.49493)
    42 (8.71414, 3.35838) -> 82295 (8.20923, 3.54633)
    43 (1.58388, 16.9744) -> 93779 (1.43119, 16.5122)
    44 (9.66024, 3.0345) -> 98047 (8.86508, 3.14969)
    45 (10.6538, 3.14804) -> 70419 (10.0594, 3.28092)
