Parent Map for Subproblem Tree 45
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 14088 (1.42239, 14.2195)
    4 (2.43139, 12.8304) -> 65381 (2.13962, 12.8637)
    5 (2.38414, 16.3748) -> 25120 (1.7321, 15.7547)
    6 (3.33107, 16.6962) -> 57204 (2.81883, 16.3696)
    7 (3.42254, 12.6977) -> 93501 (3.12525, 12.7375)
    8 (4.25275, 12.1402) -> 82709 (3.45302, 12.3587)
    9 (5.01553, 11.4936) -> 79287 (4.65518, 11.6322)
    10 (5.88125, 10.993) -> 76652 (5.19152, 11.2724)
    11 (3.14571, 17.6789) -> 83738 (3.05427, 17.5698)
    12 (6.57651, 10.2743) -> 57681 (5.96002, 10.5074)
    13 (6.35848, 9.29835) -> 74632 (5.88176, 9.38563)
    14 (3.87009, 18.3683) -> 54961 (3.23564, 17.7466)
    15 (7.31019, 8.99137) -> 86168 (6.91586, 8.95972)
    16 (5.94096, 8.38968) -> 68851 (5.74784, 8.45576)
    17 (8.18435, 9.47701) -> 92842 (7.79183, 9.34181)
    18 (5.36305, 7.57358) -> 81142 (5.30722, 7.57691)
    19 (5.9977, 6.80077) -> 88054 (5.18077, 7.23852)
    20 (6.80764, 6.21427) -> 77356 (6.07488, 6.52604)
    21 (9.1307, 9.15388) -> 96159 (9.07685, 9.12128)
    22 (4.76416, 18.8162) -> 90487 (4.26405, 18.434)
    23 (5.69441, 19.1831) -> 74992 (5.11687, 18.8148)
    24 (6.67292, 19.3893) -> 80371 (5.84254, 18.9863)
    25 (9.95619, 9.71831) -> 59175 (9.82086, 9.47984)
    26 (4.63451, 6.88857) -> 92681 (4.21116, 7.20926)
    27 (7.49914, 5.49189) -> 83079 (7.28663, 5.54415)
    28 (8.14289, 4.72666) -> 93871 (7.71063, 4.86628)
    29 (6.82033, 20.3784) -> 99158 (6.58172, 20.2771)
    30 (7.81913, 20.3295) -> 78113 (7.56818, 20.2245)
    31 (7.39661, 5.40002) -> 94538 (6.62101, 5.72262)
    32 (8.78678, 20.5818) -> 47943 (8.71655, 20.5737)
    33 (9.18664, 21.4984) -> 84536 (8.61299, 21.272)
    34 (10.1863, 21.4731) -> 88736 (9.48124, 20.9292)
    35 (4.07631, 6.05887) -> 76656 (3.51168, 6.7047)
    36 (10.9503, 9.61043) -> 99855 (10.6828, 8.87662)
    37 (8.61783, 22.3209) -> 96057 (8.36248, 22.1745)
    38 (3.69654, 5.13379) -> 90023 (3.272, 5.73472)
    39 (7.80922, 3.78397) -> 84867 (7.37729, 4.01611)
    40 (7.93708, 23.0534) -> 89932 (7.48698, 22.7369)
    41 (7.04394, 3.14027) -> 93045 (6.44211, 3.49493)
    42 (8.71414, 3.35838) -> 87956 (7.89101, 3.74229)
    43 (1.58388, 16.9744) -> 93779 (1.43119, 16.5122)
    44 (9.66024, 3.0345) -> 96462 (9.05845, 3.31907)
    45 (10.6538, 3.14804) -> 97919 (10.2353, 3.3295)
