Parent Map for Subproblem Tree 398
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 14088 (1.42239, 14.2195)
    4 (2.43139, 12.8304) -> 87851 (2.0151, 13.0748)
    5 (2.38414, 16.3748) -> 70443 (1.68386, 15.692)
    6 (3.33107, 16.6962) -> 89850 (2.62984, 16.2038)
    7 (3.42254, 12.6977) -> 89162 (2.7727, 12.994)
    8 (4.25275, 12.1402) -> 97404 (3.69327, 12.5682)
    9 (5.01553, 11.4936) -> 99258 (4.79243, 11.785)
    10 (5.88125, 10.993) -> 94916 (5.61181, 11.2412)
    11 (3.14571, 17.6789) -> 83738 (3.05427, 17.5698)
    12 (6.57651, 10.2743) -> 73200 (6.05923, 10.635)
    13 (6.35848, 9.29835) -> 81957 (5.7382, 9.98934)
    14 (3.87009, 18.3683) -> 58867 (3.74654, 18.2394)
    15 (7.31019, 8.99137) -> 57067 (6.95955, 9.18436)
    16 (5.94096, 8.38968) -> 52717 (5.34289, 9.12375)
    17 (8.18435, 9.47701) -> 66451 (7.33914, 9.79112)
    18 (5.36305, 7.57358) -> 82056 (4.97693, 8.12959)
    19 (5.9977, 6.80077) -> 61811 (5.46826, 7.51016)
    20 (6.80764, 6.21427) -> 78191 (6.80401, 6.27333)
    21 (9.1307, 9.15388) -> 72812 (8.46272, 9.23533)
    22 (4.76416, 18.8162) -> 64311 (4.30481, 18.3931)
    23 (5.69441, 19.1831) -> 67107 (4.89427, 18.5921)
    24 (6.67292, 19.3893) -> 82266 (5.89434, 18.9289)
    25 (9.95619, 9.71831) -> 59559 (9.55663, 9.52803)
    26 (4.63451, 6.88857) -> 39460 (4.52254, 7.06791)
    27 (7.49914, 5.49189) -> 58402 (6.9334, 6.07506)
    28 (8.14289, 4.72666) -> 89421 (7.55879, 5.38205)
    29 (6.82033, 20.3784) -> 86627 (6.34502, 20.0323)
    30 (7.81913, 20.3295) -> 51798 (7.12011, 19.9231)
    31 (7.39661, 5.40002) -> 90203 (6.95193, 5.79405)
    32 (8.78678, 20.5818) -> 99060 (7.983, 20.175)
    33 (9.18664, 21.4984) -> 70550 (8.81233, 21.2331)
    34 (10.1863, 21.4731) -> 92888 (10.149, 21.3948)
    35 (4.07631, 6.05887) -> 81844 (3.85679, 6.55503)
    36 (10.9503, 9.61043) -> 11917 (10.68, 9.40347)
    37 (8.61783, 22.3209) -> 99918 (7.87716, 21.7538)
    38 (3.69654, 5.13379) -> 86307 (3.37124, 5.94972)
    39 (7.80922, 3.78397) -> 91078 (7.42429, 4.19797)
    40 (7.93708, 23.0534) -> 99635 (7.37521, 22.5053)
    41 (7.04394, 3.14027) -> 78237 (6.62624, 3.76055)
    42 (8.71414, 3.35838) -> 79019 (8.5307, 3.67654)
    43 (1.58388, 16.9744) -> 93779 (1.43119, 16.5122)
    44 (9.66024, 3.0345) -> 98458 (9.52123, 3.36927)
    45 (10.6538, 3.14804) -> 82341 (9.96748, 3.72739)
