Parent Map for Subproblem Tree 369
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 14088 (1.42239, 14.2195)
    4 (2.43139, 12.8304) -> 88425 (2.05748, 13.0225)
    5 (2.38414, 16.3748) -> 70443 (1.68386, 15.692)
    6 (3.33107, 16.6962) -> 89850 (2.62984, 16.2038)
    7 (3.42254, 12.6977) -> 89162 (2.7727, 12.994)
    8 (4.25275, 12.1402) -> 44047 (3.91252, 12.3163)
    9 (5.01553, 11.4936) -> 95026 (4.23921, 11.9108)
    10 (5.88125, 10.993) -> 89242 (5.47498, 11.2465)
    11 (3.14571, 17.6789) -> 83738 (3.05427, 17.5698)
    12 (6.57651, 10.2743) -> 23042 (5.9317, 10.7608)
    13 (6.35848, 9.29835) -> 87285 (5.76446, 9.81785)
    14 (3.87009, 18.3683) -> 47900 (3.30841, 17.8019)
    15 (7.31019, 8.99137) -> 97126 (6.59211, 9.41968)
    16 (5.94096, 8.38968) -> 78946 (5.51603, 8.82856)
    17 (8.18435, 9.47701) -> 95580 (8.13825, 9.47806)
    18 (5.36305, 7.57358) -> 77159 (5.31144, 7.61371)
    19 (5.9977, 6.80077) -> 90111 (5.88755, 7.05376)
    20 (6.80764, 6.21427) -> 78191 (6.80401, 6.27333)
    21 (9.1307, 9.15388) -> 72812 (8.46272, 9.23533)
    22 (4.76416, 18.8162) -> 64311 (4.30481, 18.3931)
    23 (5.69441, 19.1831) -> 75066 (5.28542, 18.8515)
    24 (6.67292, 19.3893) -> 82266 (5.89434, 18.9289)
    25 (9.95619, 9.71831) -> 59559 (9.55663, 9.52803)
    26 (4.63451, 6.88857) -> 79599 (4.4317, 7.32751)
    27 (7.49914, 5.49189) -> 58402 (6.9334, 6.07506)
    28 (8.14289, 4.72666) -> 89421 (7.55879, 5.38205)
    29 (6.82033, 20.3784) -> 86627 (6.34502, 20.0323)
    30 (7.81913, 20.3295) -> 92858 (7.03218, 19.7778)
    31 (7.39661, 5.40002) -> 89798 (6.85459, 5.97404)
    32 (8.78678, 20.5818) -> 99060 (7.983, 20.175)
    33 (9.18664, 21.4984) -> 51447 (8.41388, 21.0683)
    34 (10.1863, 21.4731) -> 90823 (10.1393, 21.4505)
    35 (4.07631, 6.05887) -> 81844 (3.85679, 6.55503)
    36 (10.9503, 9.61043) -> 22025 (10.596, 9.32607)
    37 (8.61783, 22.3209) -> 89772 (7.98505, 21.8896)
    38 (3.69654, 5.13379) -> 86307 (3.37124, 5.94972)
    39 (7.80922, 3.78397) -> 97121 (7.49656, 4.16161)
    40 (7.93708, 23.0534) -> 99635 (7.37521, 22.5053)
    41 (7.04394, 3.14027) -> 84590 (6.4435, 3.92601)
    42 (8.71414, 3.35838) -> 70275 (8.63413, 3.4337)
    43 (1.58388, 16.9744) -> 93779 (1.43119, 16.5122)
    44 (9.66024, 3.0345) -> 89630 (9.28274, 3.37822)
    45 (10.6538, 3.14804) -> 96941 (10.3224, 3.38149)
