Parent Map for Subproblem Tree 69
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 14088 (1.42239, 14.2195)
    4 (2.43139, 12.8304) -> 94142 (1.99042, 12.9079)
    5 (2.38414, 16.3748) -> 70443 (1.68386, 15.692)
    6 (3.33107, 16.6962) -> 79285 (2.58455, 16.1976)
    7 (3.42254, 12.6977) -> 93501 (3.12525, 12.7375)
    8 (4.25275, 12.1402) -> 82709 (3.45302, 12.3587)
    9 (5.01553, 11.4936) -> 89521 (4.18391, 11.8096)
    10 (5.88125, 10.993) -> 76652 (5.19152, 11.2724)
    11 (3.14571, 17.6789) -> 83738 (3.05427, 17.5698)
    12 (6.57651, 10.2743) -> 92775 (5.7979, 10.6563)
    13 (6.35848, 9.29835) -> 78980 (5.96048, 9.58076)
    14 (3.87009, 18.3683) -> 47900 (3.30841, 17.8019)
    15 (7.31019, 8.99137) -> 72520 (6.4643, 9.52379)
    16 (5.94096, 8.38968) -> 85826 (5.6072, 8.69508)
    17 (8.18435, 9.47701) -> 92231 (7.77954, 9.41507)
    18 (5.36305, 7.57358) -> 95095 (5.15708, 7.83755)
    19 (5.9977, 6.80077) -> 94534 (5.43913, 7.22231)
    20 (6.80764, 6.21427) -> 98123 (6.08405, 6.71664)
    21 (9.1307, 9.15388) -> 58880 (8.68426, 9.00931)
    22 (4.76416, 18.8162) -> 64311 (4.30481, 18.3931)
    23 (5.69441, 19.1831) -> 62211 (4.92054, 18.6625)
    24 (6.67292, 19.3893) -> 91221 (5.93724, 18.9804)
    25 (9.95619, 9.71831) -> 91784 (9.85925, 9.58605)
    26 (4.63451, 6.88857) -> 97549 (4.16395, 7.43481)
    27 (7.49914, 5.49189) -> 97189 (6.65799, 5.9886)
    28 (8.14289, 4.72666) -> 98026 (7.33656, 5.25123)
    29 (6.82033, 20.3784) -> 98970 (6.10001, 19.8889)
    30 (7.81913, 20.3295) -> 70467 (7.02386, 19.9234)
    31 (7.39661, 5.40002) -> 81921 (7.31476, 5.45907)
    32 (8.78678, 20.5818) -> 99060 (7.983, 20.175)
    33 (9.18664, 21.4984) -> 56669 (8.87886, 21.3112)
    34 (10.1863, 21.4731) -> 88736 (9.48124, 20.9292)
    35 (4.07631, 6.05887) -> 94133 (3.89891, 6.32112)
    36 (10.9503, 9.61043) -> 76970 (10.6251, 9.02135)
    37 (8.61783, 22.3209) -> 89772 (7.98505, 21.8896)
    38 (3.69654, 5.13379) -> 99504 (3.2569, 6.01015)
    39 (7.80922, 3.78397) -> 68848 (7.12155, 4.37401)
    40 (7.93708, 23.0534) -> 89199 (7.25441, 22.4785)
    41 (7.04394, 3.14027) -> 88702 (6.40016, 3.85837)
    42 (8.71414, 3.35838) -> 98248 (8.12424, 3.8158)
    43 (1.58388, 16.9744) -> 93779 (1.43119, 16.5122)
    44 (9.66024, 3.0345) -> 72102 (8.85354, 3.58146)
    45 (10.6538, 3.14804) -> 92020 (9.88697, 3.56828)
