Parent Map for Subproblem Tree 22
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 36067 (1.3331, 14.3607)
    4 (2.43139, 12.8304) -> 65381 (2.13962, 12.8637)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 85406 (3.22216, 16.6123)
    7 (3.42254, 12.6977) -> 85489 (3.16915, 12.7063)
    8 (4.25275, 12.1402) -> 77611 (3.54951, 12.2302)
    9 (5.01553, 11.4936) -> 77506 (4.41135, 11.5732)
    10 (5.88125, 10.993) -> 92883 (5.35079, 10.9062)
    11 (3.14571, 17.6789) -> 88317 (2.98217, 17.5325)
    12 (6.57651, 10.2743) -> 84813 (6.27887, 10.1939)
    13 (6.35848, 9.29835) -> 50453 (5.95659, 9.21295)
    14 (3.87009, 18.3683) -> 68137 (3.46305, 18.0111)
    15 (7.31019, 8.99137) -> 90560 (6.76389, 8.75242)
    16 (5.94096, 8.38968) -> 85321 (5.06049, 8.33176)
    17 (8.18435, 9.47701) -> 64387 (7.72452, 9.11914)
    18 (5.36305, 7.57358) -> 83775 (4.71059, 7.62509)
    19 (5.9977, 6.80077) -> 44441 (5.1366, 6.80283)
    20 (6.80764, 6.21427) -> 90186 (6.71606, 6.12989)
    21 (9.1307, 9.15388) -> 60165 (8.8913, 8.81274)
    22 (4.76416, 18.8162) -> 83533 (4.58111, 18.7031)
    23 (5.69441, 19.1831) -> 81951 (5.37298, 19.0539)
    24 (6.67292, 19.3893) -> 87880 (6.32695, 19.2657)
    25 (9.95619, 9.71831) -> 97066 (9.58158, 8.83907)
    26 (4.63451, 6.88857) -> 97248 (4.26042, 6.97187)
    27 (7.49914, 5.49189) -> 81921 (7.31476, 5.45907)
    28 (8.14289, 4.72666) -> 93934 (7.30241, 4.55103)
    29 (6.82033, 20.3784) -> 65799 (6.38084, 20.1592)
    30 (7.81913, 20.3295) -> 78113 (7.56818, 20.2245)
    31 (7.39661, 5.40002) -> 98023 (6.94075, 5.2828)
    32 (8.78678, 20.5818) -> 80978 (7.9379, 20.4093)
    33 (9.18664, 21.4984) -> 68798 (8.35907, 21.2933)
    34 (10.1863, 21.4731) -> 90823 (10.1393, 21.4505)
    35 (4.07631, 6.05887) -> 36504 (3.96198, 6.10953)
    36 (10.9503, 9.61043) -> 26627 (10.9403, 9.41101)
    37 (8.61783, 22.3209) -> 89294 (7.86634, 21.9908)
    38 (3.69654, 5.13379) -> 66027 (3.13891, 5.46496)
    39 (7.80922, 3.78397) -> 95455 (7.35635, 3.76705)
    40 (7.93708, 23.0534) -> 89932 (7.48698, 22.7369)
    41 (7.04394, 3.14027) -> 87372 (6.21962, 3.25715)
    42 (8.71414, 3.35838) -> 99693 (7.77333, 3.20539)
    43 (1.58388, 16.9744) -> 67082 (1.35642, 16.3281)
    44 (9.66024, 3.0345) -> 90772 (9.113, 2.87427)
    45 (10.6538, 3.14804) -> 89301 (10.2816, 3.00743)
