Parent Map for Subproblem Tree 120
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 73762 (2.14327, 15.2834)
    3 (1.77697, 13.5866) -> 14088 (1.42239, 14.2195)
    4 (2.43139, 12.8304) -> 52610 (1.55253, 12.9877)
    5 (2.38414, 16.3748) -> 70443 (1.68386, 15.692)
    6 (3.33107, 16.6962) -> 89850 (2.62984, 16.2038)
    7 (3.42254, 12.6977) -> 93501 (3.12525, 12.7375)
    8 (4.25275, 12.1402) -> 17612 (3.36776, 12.4089)
    9 (5.01553, 11.4936) -> 54795 (4.35566, 11.7809)
    10 (5.88125, 10.993) -> 84144 (5.21336, 11.3114)
    11 (3.14571, 17.6789) -> 83738 (3.05427, 17.5698)
    12 (6.57651, 10.2743) -> 87576 (6.24787, 10.4491)
    13 (6.35848, 9.29835) -> 78980 (5.96048, 9.58076)
    14 (3.87009, 18.3683) -> 58867 (3.74654, 18.2394)
    15 (7.31019, 8.99137) -> 41793 (6.99423, 9.19771)
    16 (5.94096, 8.38968) -> 74571 (5.33485, 9.04976)
    17 (8.18435, 9.47701) -> 97528 (7.55107, 9.80957)
    18 (5.36305, 7.57358) -> 95095 (5.15708, 7.83755)
    19 (5.9977, 6.80077) -> 90111 (5.88755, 7.05376)
    20 (6.80764, 6.21427) -> 52709 (6.37994, 6.79093)
    21 (9.1307, 9.15388) -> 66794 (8.73046, 9.3403)
    22 (4.76416, 18.8162) -> 58442 (4.60359, 18.6704)
    23 (5.69441, 19.1831) -> 75066 (5.28542, 18.8515)
    24 (6.67292, 19.3893) -> 76858 (6.26169, 19.1242)
    25 (9.95619, 9.71831) -> 33941 (9.53959, 9.53783)
    26 (4.63451, 6.88857) -> 45124 (4.21845, 7.74087)
    27 (7.49914, 5.49189) -> 75616 (7.11795, 5.93682)
    28 (8.14289, 4.72666) -> 16900 (7.56827, 5.38075)
    29 (6.82033, 20.3784) -> 47763 (6.16802, 19.8656)
    30 (7.81913, 20.3295) -> 92858 (7.03218, 19.7778)
    31 (7.39661, 5.40002) -> 83079 (7.28663, 5.54415)
    32 (8.78678, 20.5818) -> 87982 (8.50684, 20.4423)
    33 (9.18664, 21.4984) -> 89090 (8.80694, 21.1548)
    34 (10.1863, 21.4731) -> 89234 (9.81768, 21.2109)
    35 (4.07631, 6.05887) -> 98773 (3.90938, 6.45861)
    36 (10.9503, 9.61043) -> 13310 (10.5663, 9.31824)
    37 (8.61783, 22.3209) -> 70628 (8.31987, 22.1059)
    38 (3.69654, 5.13379) -> 43269 (3.45601, 6.00999)
    39 (7.80922, 3.78397) -> 93934 (7.30241, 4.55103)
    40 (7.93708, 23.0534) -> 54440 (7.4104, 22.5229)
    41 (7.04394, 3.14027) -> 95436 (6.8382, 3.61305)
    42 (8.71414, 3.35838) -> 62375 (8.21426, 4.10144)
    43 (1.58388, 16.9744) -> 93779 (1.43119, 16.5122)
    44 (9.66024, 3.0345) -> 86511 (9.20769, 3.62172)
    45 (10.6538, 3.14804) -> 85493 (10.229, 3.60927)
