Parent Map for Subproblem Tree 88
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.90666, 14.5781) -> 0 (1, 15)
    2 (2.50184, 15.3817) -> 77522 (2.01654, 15.2754)
    3 (1.77697, 13.5866) -> 63890 (1.49209, 14.0565)
    4 (2.43139, 12.8304) -> 88289 (2.09431, 12.9965)
    5 (2.38414, 16.3748) -> 90406 (2.09891, 16.1286)
    6 (3.33107, 16.6962) -> 59575 (3.15785, 16.6071)
    7 (3.42254, 12.6977) -> 95460 (3.21597, 12.7544)
    8 (4.25275, 12.1402) -> 78662 (3.75901, 12.4026)
    9 (5.01553, 11.4936) -> 95026 (4.23921, 11.9108)
    10 (5.88125, 10.993) -> 67204 (5.39901, 11.0993)
    11 (3.14571, 17.6789) -> 88317 (2.98217, 17.5325)
    12 (6.57651, 10.2743) -> 71376 (6.03852, 10.3249)
    13 (6.35848, 9.29835) -> 89812 (5.57412, 9.47596)
    14 (3.87009, 18.3683) -> 64426 (3.29078, 17.9087)
    15 (7.31019, 8.99137) -> 86168 (6.91586, 8.95972)
    16 (5.94096, 8.38968) -> 68851 (5.74784, 8.45576)
    17 (8.18435, 9.47701) -> 92842 (7.79183, 9.34181)
    18 (5.36305, 7.57358) -> 84417 (4.90253, 7.85812)
    19 (5.9977, 6.80077) -> 88054 (5.18077, 7.23852)
    20 (6.80764, 6.21427) -> 86285 (6.47023, 6.32224)
    21 (9.1307, 9.15388) -> 96159 (9.07685, 9.12128)
    22 (4.76416, 18.8162) -> 83533 (4.58111, 18.7031)
    23 (5.69441, 19.1831) -> 76811 (5.19718, 18.995)
    24 (6.67292, 19.3893) -> 63281 (6.26726, 19.282)
    25 (9.95619, 9.71831) -> 56895 (9.65639, 9.29005)
    26 (4.63451, 6.88857) -> 92681 (4.21116, 7.20926)
    27 (7.49914, 5.49189) -> 84811 (6.89119, 5.69143)
    28 (8.14289, 4.72666) -> 91466 (7.42002, 5.00904)
    29 (6.82033, 20.3784) -> 36314 (6.00037, 20.0834)
    30 (7.81913, 20.3295) -> 97019 (7.37087, 20.2623)
    31 (7.39661, 5.40002) -> 93492 (7.1901, 5.46432)
    32 (8.78678, 20.5818) -> 91557 (8.57214, 20.5927)
    33 (9.18664, 21.4984) -> 96568 (8.53549, 21.4141)
    34 (10.1863, 21.4731) -> 92013 (9.24141, 21.4762)
    35 (4.07631, 6.05887) -> 94166 (3.85569, 6.2519)
    36 (10.9503, 9.61043) -> 99855 (10.6828, 8.87662)
    37 (8.61783, 22.3209) -> 85700 (8.02438, 22.1707)
    38 (3.69654, 5.13379) -> 40412 (3.16963, 5.91092)
    39 (7.80922, 3.78397) -> 90226 (7.34495, 4.07475)
    40 (7.93708, 23.0534) -> 94512 (7.41023, 22.803)
    41 (7.04394, 3.14027) -> 49517 (6.77138, 3.37225)
    42 (8.71414, 3.35838) -> 96753 (7.88971, 3.8582)
    43 (1.58388, 16.9744) -> 67082 (1.35642, 16.3281)
    44 (9.66024, 3.0345) -> 96462 (9.05845, 3.31907)
    45 (10.6538, 3.14804) -> 98312 (9.79661, 3.33413)
    46 (3.28542, 6.67084) -> 99821 (3.03948, 6.95768)
    47 (10.7667, 2.15443) -> 96366 (10.2837, 2.36441)
    48 (6.15271, 21.1229) -> 81946 (5.81465, 20.8981)
    49 (2.86648, 6.17998) -> 96584 (2.75192, 6.3796)
    50 (3.11221, 4.32227) -> 56602 (2.86587, 4.75692)
    51 (11.0942, 21.8924) -> 80356 (10.9604, 21.918)
    52 (11.9186, 22.4583) -> 97947 (11.0855, 22.4406)
    53 (12.9001, 22.65) -> 97834 (12.5249, 22.7006)
    54 (11.6793, 8.9259) -> 79740 (11.2305, 8.12678)
    55 (6.05, 11.5469) -> 72425 (5.29674, 11.8009)
    56 (1.00313, 13.712) -> 1759 (1.00135, 14.4998)
    57 (8.22786, 24.0102) -> 41097 (7.91129, 23.8282)
    58 (10.5956, 1.16918) -> 85586 (10.2335, 1.34951)
    59 (13.8031, 22.2204) -> 99668 (13.5055, 22.2472)
    60 (14.4847, 22.9522) -> 98809 (13.5114, 22.99)
    61 (11.6535, 3.17285) -> 93318 (10.8761, 3.26696)
    62 (3.67616, 13.665) -> 33647 (2.96287, 14.0679)
    63 (8.35492, 25.0021) -> 91624 (7.59694, 24.48)
    64 (2.68558, 3.41784) -> 89957 (2.37269, 4.10463)
    65 (3.25661, 19.158) -> 23682 (2.97746, 18.851)
    66 (12.4307, 3.8021) -> 78683 (11.433, 3.84388)
    67 (13.3889, 4.08809) -> 67991 (12.6004, 4.09633)
    68 (14.1028, 3.38786) -> 98352 (13.4662, 3.40159)
    69 (6.0573, 19.9184) -> 66129 (5.46661, 19.6028)
    70 (13.2554, 2.85691) -> 94266 (13.0449, 2.86677)
    71 (9.73443, 0.660932) -> 93928 (9.41913, 0.860155)
    72 (10.7698, 22.8383) -> 92334 (10.1551, 22.8181)
    73 (15.3828, 22.5123) -> 32101 (14.4937, 22.6148)
    74 (13.6523, 1.93905) -> 87975 (12.8643, 2.10375)
    75 (3.42226, 19.4961) -> 74866 (3.02898, 19.051)
    76 (8.68381, 25.9464) -> 88611 (8.51389, 25.8336)
    77 (10.3427, 9.8233) -> 87210 (10.0765, 9.18051)
    78 (9.66952, 25.778) -> 59091 (8.94193, 25.3923)
    79 (5.57294, 21.9377) -> 85171 (5.0317, 21.5406)
    80 (2.80933, 12.653) -> 94255 (2.09155, 13.1401)
    81 (10.2446, 26.596) -> 46086 (9.44438, 26.1486)
    82 (11.292, 23.2126) -> 77591 (10.6, 23.1879)
    83 (12.5143, 9.47625) -> 97132 (12.4607, 8.85542)
    84 (13.512, 9.54389) -> 96566 (13.4531, 8.84014)
    85 (3.86013, 14.6256) -> 75601 (2.97483, 14.7544)
    86 (14.316, 1.19106) -> 69770 (13.5052, 1.43651)
    87 (7.85475, 26.5056) -> 88354 (7.38629, 26.0801)
    88 (14.7182, 0.275515) -> 88949 (13.8634, 0.493135)
    89 (8.0737, 9.20775) -> 90636 (7.65846, 9.09451)
    90 (1.84014, 12.024) -> 43361 (1.76609, 12.1767)
    91 (16.1086, 21.8245) -> 97872 (15.1892, 22.0551)
    92 (7.27953, 25.7554) -> 98226 (7.04286, 25.557)
    93 (6.15603, 2.68025) -> 73346 (5.61103, 3.25553)
    94 (6.49434, 4.96886) -> 93193 (5.6977, 5.37284)
    95 (11.239, 26.7022) -> 99820 (10.7825, 26.5807)
    96 (10.6933, 1.85457) -> 96983 (10.3983, 1.98932)
    97 (14.5579, 1.25719) -> 99584 (13.6514, 1.55584)
    98 (16.9871, 22.3023) -> 88912 (16.7312, 22.3354)
    99 (0.721119, 13.8969) -> 82388 (0.79383, 14.2195)
    100 (13.7522, 0.0173115) -> 94521 (13.4405, 0.129614)
    101 (7.07875, 7.1643) -> 97647 (6.78748, 7.23515)
    102 (4.60877, 22.203) -> 76768 (4.30998, 21.8727)
    103 (6.29876, 25.9505) -> 75995 (5.74657, 25.402)
    104 (13.0549, 1.66753) -> 91237 (12.1067, 1.98099)
    105 (1.89538, 6.38818) -> 99251 (1.5831, 7.23706)
    106 (14.4559, 9.87405) -> 95490 (14.3405, 8.90027)
    107 (17.9667, 22.1012) -> 89904 (17.0158, 22.2571)
    108 (14.1522, 2.58869) -> 95541 (13.5937, 2.61913)
    109 (15.7182, 0.28235) -> 93026 (15.0603, 0.430898)
    110 (12.5601, 21.8169) -> 89411 (12.392, 21.9152)
    111 (4.4585, 12.5899) -> 97131 (3.76683, 12.8518)
    112 (2.5998, 20.0649) -> 97020 (2.39792, 19.6541)
    113 (15.1184, 9.53877) -> 97058 (15.1282, 8.96136)
    114 (16.0805, 20.8249) -> 68275 (15.6587, 21.0047)
    115 (18.5406, 21.2824) -> 92944 (18.4542, 21.3041)
    116 (15.9732, 9.01985) -> 83953 (15.6385, 8.24699)
    117 (15.1025, 3.36289) -> 78470 (14.2969, 3.29799)
    118 (2.28343, 15.7841) -> 24677 (1.63358, 15.4175)
