Iteration, w1,w2,w3, f1,f2,f3, MaxRegret, is_duplicate, wd,wr,wt
-3,1,0, 0, 20.1936,49.5278,10.0968, 0
-2,0,1, 0, 43.9008,2.97585,21.9504, 0
-1,0,0, 1, 25.3565,101.833,2.2156, 0
0,0,0.541557,0.458443, 30.5817,3.21211,2.54537, 0.412169,0,1,0,0,0,1,0,0,0,1
1,0.65778,0.34222,0, 21.0349,6.82114,10.5175, 0.156442,0,1,0,0,0,1,0,0,0.541557,0.458443
1,0.630647,0.200026,0.169327, 20.9667,6.64224,10.4833, 0.149228,0,1,0,0,0,0.541557,0.458443,0,0,1
2,0.421974,0.13384,0.444186, 25.262,7.56041,2.8479, 0.12463,0,1,0,0,0.630647,0.200026,0.169327,0,0,1
2,0.4606,0.292116,0.247284, 21.1038,6.79547,10.5519, 0.10899,0,1,0,0,0.65778,0.34222,0,0,0.541557,0.458443
3,0.463177,0.29072,0.246103, 21.4999,6.63729,10.7499, 0.1096,0,1,0,0,0.4606,0.292116,0.247284,0,0.541557,0.458443
3,0.456595,0.294285,0.24912, 25.9795,4.9177,3.10789, 0.108043,0,1,0,0,0,0.541557,0.458443,0.630647,0.200026,0.169327
4,0.47818,0.282595,0.239225, 25.1118,4.99115,2.92987, 0.11315,0,1,0,0,0.463177,0.29072,0.246103,0,0.541557,0.458443
4,0.744089,0.13859,0.117321, 20.629,7.25198,10.3145, 0.103394,0,1,0,0,0,0.541557,0.458443,0.456595,0.294285,0.24912
5,0.447662,0.299122,0.253215, 25.2977,5.46788,2.6678, 0.105929,0,1,0,0,0,0.541557,0.458443,0.744089,0.13859,0.117321
5,0.775297,0.12169,0.103014, 20.841,7.18431,10.4205, 0.0907859,0,1,0,0,0.47818,0.282595,0.239225,0,0.541557,0.458443
6,0.455484,0.294886,0.24963, 25.8383,4.43564,2.69035, 0.10778,0,1,0,0,0.775297,0.12169,0.103014,0,0.541557,0.458443
6,0.77011,0.124499,0.105392, 20.5931,7.63197,10.2965, 0.0928816,0,1,0,0,0,0.541557,0.458443,0.447662,0.299122,0.253215
7,0.448977,0.29841,0.252613, 25.3644,5.36573,2.6057, 0.10624,0,1,0,0,0,0.541557,0.458443,0.77011,0.124499,0.105392
7,0.754183,0.133124,0.112693, 20.717,7.24619,10.3585, 0.0993164,0,1,0,0,0.455484,0.294886,0.24963,0,0.541557,0.458443
8,0.451053,0.297286,0.251661, 25.3207,4.69044,2.76722, 0.106731,0,1,0,0,0.754183,0.133124,0.112693,0,0.541557,0.458443
8,0.76864,0.125295,0.106065, 20.7094,6.87839,10.3547, 0.0934753,0,1,0,0,0,0.541557,0.458443,0.448977,0.29841,0.252613
10,0.742084,0.00610954,0.251806, 20.3798,13.3368,10.1899, 0.0901199,0,1,0,0,0.421974,0.13384,0.444186,0,0,1
10,0.385795,0.424644,0.189562, 25.7423,4.40298,2.76693, 0.0767824,0,0.65778,0.34222,0,0,1,0,0,0.541557,0.458443
11,0.75327,0,0.24673, 20.2076,170.892,10.1038, 0.0885874,0,1,0,0,0.742084,0.00610954,0.251806,0,0,1
12,0.730508,0.0623999,0.207092, 20.5816,7.80979,10.2908, 0.0616244,0,1,0,0,0.630647,0.200026,0.169327,0.421974,0.13384,0.444186
13,0.528187,0.167528,0.304286, 24.7429,5.72177,2.77782, 0.0611947,0,0.630647,0.200026,0.169327,0,0.541557,0.458443,0,0,1
13,0.710092,0.0671271,0.222781, 20.5938,7.97625,10.2969, 0.0575467,0,1,0,0,0.730508,0.0623999,0.207092,0.421974,0.13384,0.444186
14,0.711095,0.0668948,0.22201, 20.6173,7.58152,10.3087, 0.0577471,0,1,0,0,0.710092,0.0671271,0.222781,0.421974,0.13384,0.444186
14,0.708399,0.067519,0.224082, 20.5474,7.86983,10.2737, 0.0572086,0,1,0,0,0.421974,0.13384,0.444186,0.742084,0.00610954,0.251806
