Iteration, w1,w2,w3, f1,f2,f3, MaxRegret, is_duplicate, wd,wr,wt
-3,1,0, 0, 20.1936,49.5278,10.0968, 0
-2,0,1, 0, 43.9008,2.97585,21.9504, 0
-1,0,0, 1, 25.3565,101.833,2.2156, 0
0,0,0.541557,0.458443, 31.2642,3.19852,2.57025, 0.412169,0,1,0,0,0,1,0,0,0,1
1,0.643383,0.356617,0, 20.9576,6.52553,10.4788, 0.163024,0,1,0,0,0,1,0,0,0.541557,0.458443
1,0.615443,0.208259,0.176297, 20.9878,6.82187,10.4939, 0.155199,0,1,0,0,0,0.541557,0.458443,0,0,1
1,0,0.0164071,0.983593, 27.4772,4.84613,2.28449, 0.0159277,0,0,0.541557,0.458443,0,1,0,0,0,1
2,0.409935,0.138718,0.451347, 26.5373,6.53709,3.24552, 0.125933,0,1,0,0,0.615443,0.208259,0.176297,0,0,1
2,0.441116,0.302667,0.256217, 27.1344,4.72052,2.96831, 0.111238,0,1,0,0,0,0.541557,0.458443,0.615443,0.208259,0.176297
2,0.437858,0.304432,0.25771, 26.0121,4.73427,3.10592, 0.110416,0,1,0,0,0.643383,0.356617,0,0,0.541557,0.458443
2,0.365083,0.436614,0.198303, 26.4512,4.32855,2.95899, 0.0791,0,0.643383,0.356617,0,0,1,0,0,0.541557,0.458443
3,0.71005,0.157024,0.132926, 20.8589,7.1764,10.4294, 0.117018,0,1,0,0,0,0.541557,0.458443,0.441116,0.302667,0.256217
3,0.743524,0.138897,0.11758, 21.0296,7.23813,10.5148, 0.103508,0,1,0,0,0.437858,0.304432,0.25771,0,0.541557,0.458443
3,0.691657,0.0336522,0.274691, 21.1965,9.61002,10.5982, 0.0933256,0,1,0,0,0.409935,0.138718,0.451347,0,0,1
3,0.511901,0.173222,0.314878, 26.4388,5.66626,3.03228, 0.0634495,0,0.615443,0.208259,0.176297,0,0.541557,0.458443,0,0,1
4,0.445638,0.300218,0.254143, 25.6706,4.67191,2.59506, 0.112378,0,1,0,0,0.743524,0.138897,0.11758,0,0.541557,0.458443
4,0.438763,0.303942,0.257295, 25.1392,5.01104,2.96575, 0.110645,0,1,0,0,0,0.541557,0.458443,0.71005,0.157024,0.132926
4,0.75327,0,0.24673, 20.3488,19.195,10.1744, 0.0885874,0,1,0,0,0.691657,0.0336522,0.274691,0,0,1
4,0.683988,0.074291,0.241721, 20.7276,6.88508,10.3638, 0.0671126,0,1,0,0,0.409935,0.138718,0.451347,0.691657,0.0336522,0.274691
5,0.760072,0.129935,0.109993, 20.7507,7.05829,10.3754, 0.0968298,0,1,0,0,0.445638,0.300218,0.254143,0,0.541557,0.458443
5,0.773938,0.122425,0.103637, 21.1605,6.81555,10.5802, 0.0912337,0,1,0,0,0,0.541557,0.458443,0.438763,0.303942,0.257295
5,0.667037,0.0782759,0.254687, 20.5107,9.93071,10.2553, 0.0629616,0,1,0,0,0.615443,0.208259,0.176297,0.409935,0.138718,0.451347
6,0.447655,0.299126,0.253219, 25.6618,4.53522,2.65146, 0.112887,0,1,0,0,0,0.541557,0.458443,0.773938,0.122425,0.103637
6,0.433877,0.306588,0.259535, 25.669,4.55436,2.78265, 0.109413,0,1,0,0,0.760072,0.129935,0.109993,0,0.541557,0.458443
6,0.652835,0.0816147,0.26555, 20.5506,9.42058,10.2753, 0.0594836,0,1,0,0,0.409935,0.138718,0.451347,0.683988,0.074291,0.241721
6,0.647448,0.0828811,0.269671, 20.6854,8.50162,10.3427, 0.0581644,0,1,0,0,0.667037,0.0782759,0.254687,0.409935,0.138718,0.451347
7,0.758595,0.130734,0.11067, 20.7281,7.63608,10.364, 0.0974257,0,1,0,0,0.433877,0.306588,0.259535,0,0.541557,0.458443
7,0.653905,0.0813631,0.264732, 20.7299,7.38808,10.3649, 0.0597456,0,1,0,0,0.647448,0.0828811,0.269671,0.409935,0.138718,0.451347
7,0.648531,0.0826266,0.268843, 20.6131,7.44285,10.3065, 0.0584295,0,1,0,0,0.409935,0.138718,0.451347,0.652835,0.0816147,0.26555
