Iteration, w1,w2,w3, f1,f2,f3, MaxRegret, is_duplicate, wd,wr,wt
-3,1,0, 0, 20.1494,101.356,10.0747, 0
-2,0,1, 0, 31.6239,1.7663,15.8119, 0
-1,0,0, 1, 25.4269,143.952,2.21921, 0
0,0,0.465335,0.534665, 30.4245,3.03331,2.46883, 0.459625,0,1,0,0,0,1,0,0,0,1
1,0.677644,0.322356,0, 21.2084,3.48406,10.6042, 0.223014,0,1,0,0,0,1,0,0,0.465335,0.534665
1,0.638957,0.168006,0.193037, 20.8874,3.99506,10.4437, 0.207607,0,1,0,0,0,0.465335,0.534665,0,0,1
2,0.486899,0.238763,0.274337, 21.4625,3.34364,10.7313, 0.158201,0,1,0,0,0.677644,0.322356,0,0,0.465335,0.534665
2,0.474924,0.244336,0.28074, 21.4449,3.79714,10.7224, 0.15431,0,1,0,0,0,0.465335,0.534665,0.638957,0.168006,0.193037
3,0.497884,0.233652,0.268464, 21.5657,3.18215,10.7828, 0.16177,0,1,0,0,0,0.465335,0.534665,0.474924,0.244336,0.28074
4,0.501319,0.232054,0.266628, 21.0594,3.6069,10.5297, 0.162886,0,1,0,0,0,0.465335,0.534665,0.497884,0.233652,0.268464
4,0.708714,0.0333553,0.257931, 20.529,7.13335,10.2645, 0.127807,0,1,0,0,0.638957,0.168006,0.193037,0,0,1
5,0.480972,0.241522,0.277506, 21.1369,3.26932,10.5685, 0.156275,0,1,0,0,0,0.465335,0.534665,0.501319,0.232054,0.266628
5,0.748553,0,0.251447, 20.2856,105.469,10.1428, 0.124921,0,1,0,0,0.708714,0.0333553,0.257931,0,0,1
6,0.483246,0.240464,0.276291, 21.1317,3.50141,10.5659, 0.157014,0,1,0,0,0,0.465335,0.534665,0.480972,0.241522,0.277506
7,0.485794,0.127733,0.386473, 24.4304,6.48927,2.7282, 0.117583,0,0.708714,0.0333553,0.257931,0.638957,0.168006,0.193037,0,0,1
8,0.396176,0.381744,0.22208, 21.2626,3.05001,10.6313, 0.114867,0,0.677644,0.322356,0,0,1,0,0,0.465335,0.534665
9,0.538388,0.141562,0.320049, 24.2041,7.02396,2.87963, 0.0818686,0,0.638957,0.168006,0.193037,0,0.465335,0.534665,0,0,1
10,0.116927,0.0325914,0.850481, 25.4327,6.66668,2.27342, 0.0326368,0,0.538388,0.141562,0.320049,0,0.465335,0.534665,0,0,1
11,0.953059,0.0469408,0, 20.4496,7.46074,10.2248, 0.0324749,0,1,0,0,0,1,0,0.677644,0.322356,0
11,0.122297,0.0321564,0.845547, 25.5514,6.69165,2.28834, 0.0322797,0,0.638957,0.168006,0.193037,0.538388,0.141562,0.320049,0,0,1
12,0.10068,0.89932,0, 23.5494,2.08604,11.7747, 0.036531,0,1,0,0,0,1,0,0.953059,0.0469408,0
12,0.877507,0.0570003,0.0654929, 20.5216,6.37957,10.2608, 0.0314085,0,1,0,0,0.497884,0.233652,0.268464,0.474924,0.244336,0.28074
13,0.865121,0.134879,0, 20.6917,4.56165,10.3459, 0.0933128,0,1,0,0,0,1,0,0.10068,0.89932,0
14,0.275838,0.724162,0, 22.1072,2.40019,11.0536, 0.0281089,0,0.10068,0.89932,0,0,1,0,0.953059,0.0469408,0
14,0.0995833,0.0261842,0.874233, 25.4529,7.248,2.27029, 0.0255914,0,0.708714,0.0333553,0.257931,0.485794,0.127733,0.386473,0,0,1
15,0.906092,0.0436988,0.0502096, 20.4107,9.01983,10.2053, 0.0254904,0,1,0,0,0.483246,0.240464,0.276291,0.480972,0.241522,0.277506
