Parent Map for Subproblem Tree 15
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.44296, 13.0497) -> 0 (1, 15)
    2 (2.62235, 16.1696) -> 0 (1, 15)
    3 (4.45207, 16.9771) -> 2 (2.62235, 16.1696)
    4 (2.14423, 11.1766) -> 2095 (1.52019, 12.5282)
    5 (2.57338, 9.22323) -> 2887 (1.82842, 10.9904)
    6 (6.25655, 17.8396) -> 3 (4.45207, 16.9771)
    7 (2.83529, 7.24045) -> 5 (2.57338, 9.22323)
    8 (8.24718, 17.6462) -> 3473 (7.34283, 16.9346)
    9 (2.81135, 5.2406) -> 2551 (2.29341, 6.65542)
    10 (3.86778, 3.54237) -> 2769 (3.79366, 4.57699)
    11 (4.59388, 1.67884) -> 10 (3.86778, 3.54237)
    12 (10.2453, 17.7319) -> 2759 (9.40638, 16.6997)
    13 (5.19074, -0.230029) -> 11 (4.59388, 1.67884)
    14 (5.24432, -2.22931) -> 13 (5.19074, -0.230029)
    15 (12.2318, 17.4994) -> 3806 (10.7351, 16.6667)
    16 (3.60394, -3.3735) -> 2541 (3.5232, -2.37258)
    17 (3.92649, -5.34732) -> 3874 (3.62824, -3.74794)
    18 (11.8245, 18.7499) -> 3967 (10.7646, 17.9037)
    19 (4.56232, -7.24355) -> 2744 (4.38125, -5.725)
    20 (5.68194, 4.38429) -> 1921 (5.21535, 6.2031)
    21 (2.22501, 7.03472) -> 1718 (1.92482, 7.33247)
    22 (4.93089, -9.2093) -> 3796 (5.22796, -8.27708)
    23 (5.9992, -10.9001) -> 1704 (5.7542, -10.7682)
    24 (5.62497, -12.8648) -> 2530 (5.94358, -11.3213)
    25 (3.85779, 12.208) -> 3487 (3.31062, 11.9258)
    26 (6.49182, -14.6671) -> 2970 (6.3035, -13.5623)
    27 (6.98604, -16.6051) -> 3344 (6.8659, -14.9141)
    28 (6.74636, -18.5907) -> 2643 (6.40959, -17.9526)
    29 (7.97717, -10.604) -> 2233 (7.72578, -8.78161)
    30 (6.42733, -20.5651) -> 3366 (6.0125, -19.7519)
    31 (6.93657, -22.4992) -> 30 (6.42733, -20.5651)
    32 (8.93219, -22.3668) -> 486 (8.97707, -20.5527)
    33 (6.16448, -24.3441) -> 2428 (6.54425, -22.6961)
    34 (3.483, 18.7267) -> 1039 (2.51702, 17.1765)
    35 (6.93937, -26.1879) -> 1788 (6.15494, -25.4692)
    36 (6.86574, 5.99632) -> 3159 (5.70559, 7.32362)
    37 (14.1222, 18.1522) -> 3659 (13.533, 16.6379)
    38 (15.9737, 17.3959) -> 3363 (15.8209, 16.8768)
    39 (9.81391, -9.81262) -> 3096 (9.03066, -8.23697)
    40 (16.842, 15.5943) -> 2667 (16.0457, 14.1137)
    41 (10.535, -23.563) -> 3289 (10.561, -23.5045)
    42 (7.28697, -26.4562) -> 1788 (6.15494, -25.4692)
    43 (6.52898, -28.307) -> 3486 (6.30833, -26.5808)
    44 (4.24074, -23.7971) -> 2050 (3.55577, -22.2417)
    45 (11.1529, -11.2982) -> 3178 (10.7141, -9.62703)
    46 (6.36116, -16.0757) -> 3928 (5.70213, -14.7414)
    47 (12.2321, -24.6213) -> 2392 (11.1979, -23.2247)
    48 (13.9457, -23.5899) -> 978 (13.1861, -22.3822)
    49 (4.15095, -5.1699) -> 3874 (3.62824, -3.74794)
    50 (8.50243, 7.14576) -> 3624 (7.11107, 8.13748)
    51 (7.9988, -29.6633) -> 3022 (8.43441, -28.9452)
    52 (8.6866, -31.5414) -> 3781 (8.18427, -30.0743)
    53 (3.47789, 20.7267) -> 784 (2.38177, 19.0667)
    54 (13.4777, -26.186) -> 2491 (13.2312, -25.9055)
    55 (7.36593, -10.7614) -> 1984 (7.31519, -9.25213)
    56 (15.5076, 14.1046) -> 3032 (14.6593, 13.0604)
    57 (7.76246, 6.94641) -> 3624 (7.11107, 8.13748)
    58 (15.8936, -24.0435) -> 2080 (15.8573, -23.8411)
    59 (8.00757, -18.095) -> 2922 (7.67397, -16.204)
    60 (17.8319, -23.5507) -> 3633 (17.3015, -22.0106)
    61 (13.1134, -10.9024) -> 3814 (13.0005, -8.98022)
    62 (9.08036, -33.5022) -> 2334 (9.09031, -32.2376)
    63 (16.4014, 12.3154) -> 2575 (15.6867, 12.9527)
    64 (11.553, -23.1756) -> 1565 (10.6984, -22.495)
    65 (10.7519, -34.6004) -> 3661 (10.7879, -32.8503)
    66 (2.34642, -24.4387) -> 3083 (2.57207, -22.7407)
    67 (8.5261, -9.53693) -> 3227 (8.029, -8.27716)
    68 (6.86372, 2.77079) -> 3124 (6.30799, 3.95733)
    69 (10.4022, -36.5696) -> 3206 (10.3029, -34.9769)
    70 (19.115, -25.0848) -> 2819 (19.4669, -24.2382)
    71 (8.61634, -37.4699) -> 3809 (7.40787, -35.9113)
    72 (8.55622, -39.469) -> 3298 (8.75891, -38.2121)
    73 (11.8778, -37.9196) -> 3800 (12.2017, -37.4518)
    74 (2.68642, 13.0181) -> 2095 (1.52019, 12.5282)
    75 (13.3425, -39.2815) -> 2492 (13.4568, -39.2625)
    76 (15.2223, -26.6531) -> 2348 (14.5182, -25.2094)
    77 (6.68093, -36.9658) -> 2595 (6.87976, -35.2274)
    78 (15.0413, -40.3369) -> 3588 (14.5574, -38.4491)
    79 (6.23081, -27.3983) -> 1788 (6.15494, -25.4692)
    80 (6.12038, -23.6247) -> 1645 (6.53818, -22.2452)
    81 (10.26, 6.19139) -> 50 (8.50243, 7.14576)
    82 (16.5161, -41.6879) -> 2919 (16.3153, -41.0361)
    83 (7.21337, -2.57975) -> 2514 (6.13821, -1.02795)
    84 (0.611466, 8.83476) -> 2627 (0.974204, 10.0127)
    85 (14.7915, -11.9904) -> 2208 (14.1382, -10.5003)
    86 (1.94552, -5.07211) -> 3772 (1.53344, -3.14327)
    87 (15.137, -43.1363) -> 2447 (14.6366, -42.7584)
    88 (16.104, -23.3134) -> 2509 (15.8386, -22.0463)
    89 (10.7468, 8.13126) -> 3468 (9.62506, 8.81208)
    90 (12.298, -33.3317) -> 3021 (11.9363, -31.3779)
    91 (17.6448, 10.7489) -> 1890 (15.9331, 10.0707)
    92 (18.9104, 9.20028) -> 3165 (16.971, 9.23654)
    93 (2.18333, 11.7256) -> 2095 (1.52019, 12.5282)
    94 (9.00167, -1.68422) -> 3065 (8.3429, -0.604938)
    95 (13.2423, -43.7768) -> 3172 (13.2191, -42.8859)
    96 (20.5645, -23.7068) -> 1941 (20.014, -22.7838)
    97 (4.39567, -15.7057) -> 2653 (4.16905, -14.0479)
    98 (4.46447, 8.5791) -> 674 (3.39015, 9.99011)
    99 (9.56782, -16.8438) -> 2753 (9.10382, -15.8335)
    100 (15.7986, -23.2375) -> 1642 (15.0554, -21.5658)
    101 (12.3588, 20.6772) -> 2165 (11.8253, 20.6121)
    102 (17.8929, -43.1386) -> 3580 (17.8452, -41.5222)
    103 (0.316453, 16.8796) -> 0 (1, 15)
    104 (15.7196, -13.762) -> 2483 (15.0077, -12.7338)
    105 (5.84483, 15.5418) -> 3744 (5.33635, 16.0798)
    106 (16.0557, -10.4406) -> 2453 (15.6712, -8.65112)
    107 (17.9594, -9.82752) -> 2282 (16.2901, -8.81086)
    108 (18.5022, -45.0435) -> 3328 (17.9325, -43.3175)
    109 (0.76759, 7.50772) -> 2618 (1.0412, 8.94577)
    110 (7.39172, -2.30374) -> 2109 (7.45283, -2.19407)
    111 (21.5703, -21.9781) -> 1881 (21.4257, -20.4031)
    112 (20.0735, -26.8402) -> 3714 (19.9706, -25.3876)
    113 (4.09808, -10.9711) -> 3674 (4.13936, -10.4821)
    114 (4.04495, -13.354) -> 2178 (4.10287, -12.3214)
    115 (10.6431, -7.99261) -> 2493 (9.91887, -6.30571)
    116 (14.0547, 21.7373) -> 3536 (13.0539, 20.7321)
    117 (20.4939, -44.8615) -> 2253 (20.3376, -43.5008)
    118 (4.99745, -29.5933) -> 3455 (4.59175, -28.0758)
    119 (5.21473, 15.9849) -> 3128 (3.95602, 16.232)
    120 (3.71625, -31.129) -> 1491 (2.74305, -29.9579)
    121 (15.6826, -15.7617) -> 3401 (15.8017, -14.2234)
    122 (17.5517, 18.6247) -> 3299 (17.311, 17.0033)
    123 (13.2139, -45.7766) -> 2183 (13.0791, -43.9903)
    124 (13.4461, -10.2314) -> 3814 (13.0005, -8.98022)
    125 (19.4648, -8.51075) -> 1134 (18.7601, -7.16647)
    126 (7.10998, -0.478753) -> 1156 (7.2893, 0.218091)
    127 (4.7622, -18.3395) -> 1841 (4.62166, -16.3827)
    128 (19.5266, 18.3085) -> 2638 (18.1541, 17.2781)
    129 (18.2543, 15.9421) -> 3845 (17.7678, 15.5913)
    130 (7.38913, -41.0932) -> 2008 (6.62513, -39.5855)
    131 (20.683, -6.92462) -> 2838 (20.3074, -6.45724)
    132 (15.4519, 23.1684) -> 1983 (13.6668, 22.3737)
    133 (20.9579, -4.94361) -> 2765 (20.1929, -4.49264)
    134 (7.44406, 6.72469) -> 1872 (6.55347, 7.11613)
    135 (22.413, -44.2985) -> 1303 (21.3882, -42.8446)
    136 (15.6167, -28.6139) -> 2929 (14.8416, -26.9988)
    137 (15.7421, -40.244) -> 3939 (14.8924, -38.4522)
    138 (3.85012, 22.6917) -> 53 (3.47789, 20.7267)
    139 (5.63121, 21.7819) -> 2975 (5.25773, 20.3998)
    140 (4.89268, -32.2894) -> 3397 (4.76352, -31.4617)
    141 (8.79735, -11.5204) -> 3175 (8.12125, -10.0764)
    142 (11.8623, -21.1997) -> 3210 (11.8468, -20.1266)
    143 (10.9024, -2.30642) -> 3280 (10.5352, -1.92002)
    144 (11.1575, -25.0572) -> 3289 (10.561, -23.5045)
    145 (0.900479, 10.2977) -> 2442 (0.508966, 11.98)
    146 (5.69173, -42.1509) -> 3762 (5.23587, -40.5216)
    147 (4.68795, -37.1332) -> 3627 (4.66252, -36.3933)
    148 (12.4845, -10.8308) -> 894 (11.76, -10.0799)
    149 (4.24559, -34.1626) -> 3564 (4.15256, -33.0851)
    150 (19.4623, -10.7699) -> 3266 (18.8095, -10.0817)
    151 (21.9919, -27.4057) -> 2822 (21.4991, -25.6673)
    152 (9.06226, -19.7727) -> 3031 (8.92977, -18.1855)
    153 (1.77607, -30.6435) -> 3911 (1.51737, -28.6976)
    154 (2.8986, -1.502) -> 2540 (3.18848, -0.570133)
    155 (19.1953, -46.9196) -> 108 (18.5022, -45.0435)
    156 (22.4036, -29.3629) -> 3834 (22.2996, -28.7856)
    157 (21.0863, -25.7702) -> 1849 (20.6417, -24.2615)
    158 (4.15478, -40.8712) -> 1490 (4.08367, -40.3961)
    159 (10.2197, 10.0606) -> 1381 (9.10727, 10.2603)
    160 (13.6512, -28.9835) -> 3319 (12.707, -27.8458)
    161 (22.3494, -25.8553) -> 3811 (21.6401, -25.0137)
    162 (0.712609, 16.9515) -> 0 (1, 15)
    163 (11.2762, -3.39387) -> 3280 (10.5352, -1.92002)
    164 (17.6082, 15.6227) -> 2762 (16.9487, 14.9476)
    165 (22.3421, -27.3241) -> 2666 (21.5423, -25.7092)
    166 (15.7171, -40.3492) -> 2888 (15.5198, -39.2453)
    167 (0.922539, -1.81053) -> 2611 (1.20442, 0.0573671)
    168 (2.9021, -2.65353) -> 1293 (2.58696, -1.28773)
    169 (4.23895, 22.1969) -> 53 (3.47789, 20.7267)
    170 (4.74458, -19.0723) -> 3619 (4.18833, -17.198)
    171 (4.67593, -29.8656) -> 3455 (4.59175, -28.0758)
    172 (13.4899, 20.0265) -> 3835 (14.2229, 18.5903)
    173 (5.46024, -44.1375) -> 3869 (5.65439, -42.2839)
    174 (5.63997, 11.82) -> 1549 (4.4169, 11.5536)
    175 (12.2557, -35.2096) -> 2464 (12.2656, -33.662)
    176 (12.3593, -4.17684) -> 2994 (11.7976, -2.90614)
    177 (14.4231, 12.0214) -> 1701 (13.6746, 10.5779)
    178 (20.3526, -48.5508) -> 155 (19.1953, -46.9196)
    179 (5.71346, -5.61137) -> 2238 (5.39448, -3.74951)
    180 (1.72329, 3.97613) -> 2187 (1.26526, 5.86204)
    181 (19.8911, 20.2751) -> 2451 (19.0682, 19.6428)
    182 (4.49108, -14.5315) -> 3023 (4.28493, -13.4311)
    183 (21.1125, -7.76212) -> 3608 (19.4571, -6.70444)
    184 (20.8612, 19.4796) -> 2728 (21.1023, 18.6452)
    185 (10.8104, 21.9431) -> 1130 (9.17131, 21.2516)
    186 (6.59423, 23.4502) -> 1395 (5.93161, 22.4271)
    187 (11.2889, -43.3476) -> 961 (10.3809, -42.1521)
    188 (6.56764, 10.0482) -> 3345 (4.90405, 10.6126)
    189 (8.6313, -24.9871) -> 3209 (8.8629, -23.0693)
    190 (5.51391, -46.1368) -> 173 (5.46024, -44.1375)
    191 (8.53155, 23.293) -> 2110 (7.47751, 21.8575)
    192 (17.8251, 16.916) -> 3845 (17.7678, 15.5913)
    193 (12.7, -29.7604) -> 3537 (12.0449, -28.4594)
    194 (18.425, 7.26007) -> 3711 (17.9825, 7.62737)
    195 (17.2022, -38.8773) -> 3102 (16.5211, -37.8439)
    196 (18.1232, -27.2831) -> 3476 (18.0023, -25.9131)
    197 (20.8269, -10.9618) -> 2687 (19.5046, -10.2249)
    198 (21.8491, -3.15312) -> 1870 (20.1519, -2.20364)
    199 (5.80769, -6.58081) -> 1099 (5.58993, -4.88551)
    200 (22.2926, -48.0646) -> 2433 (21.9266, -46.2501)
    201 (17.546, -16.4882) -> 2074 (16.5688, -15.2129)
    202 (9.65949, -44.1474) -> 1773 (9.49137, -43.4687)
    203 (12.5207, -25.0914) -> 1203 (12.3701, -23.7431)
    204 (10.7211, -44.5787) -> 3528 (10.451, -43.0453)
    205 (20.9082, 9.2932) -> 3978 (20.1288, 9.02983)
    206 (13.896, -10.6435) -> 3814 (13.0005, -8.98022)
    207 (9.9163, -4.86037) -> 2637 (9.40545, -3.26562)
    208 (11.8795, 17.3521) -> 3806 (10.7351, 16.6667)
    209 (12.8285, -41.908) -> 371 (12.6462, -40.2516)
    210 (2.52188, -25.9286) -> 1499 (2.88293, -24.1437)
    211 (20.2577, 20.1764) -> 2451 (19.0682, 19.6428)
    212 (16.4256, 7.31075) -> 1006 (15.7481, 7.26158)
    213 (3.51738, -46.019) -> 3620 (3.38344, -45.2827)
    214 (2.87457, 2.44204) -> 1879 (2.6466, 3.92311)
    215 (10.6942, -22.5271) -> 1558 (10.3791, -21.2095)
    216 (2.75098, -18.9124) -> 3680 (2.41221, -17.461)
    217 (17.3974, 17.3614) -> 3299 (17.311, 17.0033)
    218 (21.94, 7.57986) -> 3377 (20.3911, 7.65358)
    219 (11.1925, 19.6503) -> 3515 (10.8618, 18.8905)
    220 (15.5687, 23.227) -> 1828 (15.1981, 23.0762)
    221 (4.21521, -16.4136) -> 3429 (4.15958, -14.695)
    222 (7.39513, -27.4846) -> 2094 (6.60645, -26.065)
    223 (5.42169, -25.7726) -> 33 (6.16448, -24.3441)
    224 (13.5538, -36.8282) -> 2749 (13.8479, -36.2418)
    225 (20.2173, 15.559) -> 3611 (20.0851, 14.78)
    226 (12.9069, -36.3264) -> 3618 (12.3601, -34.8557)
    227 (2.70919, -37.4238) -> 2914 (3.3814, -35.6684)
    228 (7.32017, -22.4646) -> 3801 (7.35848, -21.4861)
    229 (1.10995, 4.0463) -> 2187 (1.26526, 5.86204)
    230 (22.7844, 18.9306) -> 3760 (23.1509, 18.8881)
    231 (12.0713, -24.4357) -> 2392 (11.1979, -23.2247)
    232 (17.8487, -21.5508) -> 2799 (16.4687, -20.4363)
    233 (21.6969, -48.8896) -> 3902 (20.868, -47.5842)
    234 (7.22988, -35.3294) -> 1866 (7.01894, -34.4334)
    235 (22.0561, -42.3306) -> 3799 (21.4668, -41.1839)
    236 (22.1504, -1.17595) -> 2931 (22.0618, -1.02949)
    237 (4.19057, -1.04644) -> 1150 (3.83066, 0.479079)
    238 (9.47718, -35.6719) -> 3196 (9.11577, -34.4414)
    239 (15.0375, -45.8981) -> 3229 (14.3993, -44.6745)
    240 (13.9268, -43.7198) -> 2200 (13.6077, -42.0616)
    241 (10.3495, 8.16722) -> 3468 (9.62506, 8.81208)
    242 (6.12653, -34.2968) -> 1720 (7.14912, -32.9212)
    243 (16.0685, 6.74679) -> 3753 (15.2784, 6.88181)
    244 (10.2048, -46.5109) -> 1882 (10.3795, -45.2038)
    245 (2.99197, -44.0893) -> 3110 (3.25215, -42.2741)
    246 (2.04668, 22.7038) -> 1149 (1.7224, 20.8712)
    247 (10.0978, 4.69307) -> 1663 (9.44244, 5.61965)
    248 (19.5394, -16.6501) -> 3642 (18.7189, -15.3379)
    249 (16.189, -37.1529) -> 3273 (16.2063, -36.5698)
    250 (14.7556, -26.9733) -> 3306 (14.5393, -26.5899)
    251 (7.44358, 15.3005) -> 3156 (6.65958, 14.7096)
    252 (16.3645, -46.058) -> 3658 (16.1855, -44.2399)
    253 (11.6732, -32.7084) -> 2220 (11.5667, -31.2904)
    254 (1.28361, -17.6967) -> 2910 (1.30837, -15.9492)
    255 (9.21509, 7.67345) -> 2189 (7.4917, 8.09674)
    256 (10.3897, -10.0907) -> 3639 (10.3219, -8.23298)
    257 (21.7195, -20.8673) -> 1209 (20.9258, -19.9499)
    258 (8.48095, -28.8438) -> 2996 (8.80888, -27.692)
    259 (22.9051, -31.299) -> 3036 (21.9922, -29.5914)
    260 (14.9148, -13.5149) -> 1626 (14.3999, -12.31)
    261 (10.5222, -33.1355) -> 3717 (10.4246, -31.1861)
    262 (18.2299, 14.9433) -> 3259 (17.5917, 14.7336)
    263 (3.40144, -37.4402) -> 2914 (3.3814, -35.6684)
    264 (9.42541, -43.5827) -> 3546 (9.31316, -42.1266)
    265 (18.4725, 10.8331) -> 91 (17.6448, 10.7489)
    266 (22.3578, 7.51895) -> 3377 (20.3911, 7.65358)
    267 (5.24346, -11.6715) -> 590 (4.84434, -10.3443)
    268 (23.4381, -40.8849) -> 2328 (23.6542, -39.2312)
    269 (9.73201, 0.17766) -> 3780 (9.14319, 1.36824)
    270 (7.22202, -4.79009) -> 2659 (6.73435, -4.24429)
    271 (19.5997, -46.4637) -> 108 (18.5022, -45.0435)
    272 (23.7368, 0.0420431) -> 3076 (22.0752, 0.193933)
    273 (22.5329, -22.111) -> 2014 (21.7215, -21.3146)
    274 (2.15615, -10.4927) -> 3215 (2.70557, -9.72774)
    275 (24.385, -21.356) -> 2305 (23.7439, -20.6683)
    276 (23.7536, -33.1101) -> 3748 (23.6434, -32.3558)
    277 (6.23157, -44.9881) -> 3238 (6.23627, -44.9764)
    278 (10.8501, -43.375) -> 2798 (10.7426, -41.3939)
    279 (10.3208, -36.4677) -> 3206 (10.3029, -34.9769)
    280 (9.05488, 8.816) -> 2600 (7.28557, 9.50691)
    281 (5.37714, -15.4376) -> 3360 (4.86966, -14.5669)
    282 (3.72925, 4.06773) -> 2769 (3.79366, 4.57699)
    283 (18.0772, -36.4933) -> 2500 (17.1347, -35.0429)
    284 (16.3471, -44.4536) -> 3658 (16.1855, -44.2399)
    285 (23.3991, -28.4323) -> 3103 (23.0109, -26.9903)
    286 (11.375, -41.4759) -> 3651 (11.569, -41.3118)
    287 (1.15491, 14.2535) -> 0 (1, 15)
    288 (24.3415, -0.720608) -> 1875 (24.2077, -0.768456)
    289 (11.4479, -16.1616) -> 2410 (10.6885, -15.0861)
    290 (24.3443, -25.9988) -> 1666 (23.741, -24.7955)
    291 (9.16428, -2.14973) -> 3065 (8.3429, -0.604938)
    292 (13.8659, -5.49218) -> 3945 (13.0097, -4.61403)
    293 (12.6485, -24.724) -> 1203 (12.3701, -23.7431)
    294 (0.71701, -37.2471) -> 3931 (1.04511, -36.1806)
    295 (15.2486, 16.6288) -> 3185 (14.9574, 16.0874)
    296 (5.22619, -28.4084) -> 1386 (4.52931, -26.6356)
    297 (18.0832, 20.0622) -> 1917 (17.5134, 19.7203)
    298 (5.08946, -32.0567) -> 2885 (5.54982, -30.6297)
    299 (21.0164, -31.9571) -> 3511 (19.9846, -30.2504)
    300 (12.7225, -1.47742) -> 3550 (11.935, -0.499532)
    301 (18.8349, 14.0632) -> 3284 (17.9279, 12.6618)
    302 (16.0931, -46.8424) -> 2507 (15.326, -45.1308)
    303 (11.9329, -41.4325) -> 2640 (12.2626, -39.7167)
    304 (11.3046, 8.24255) -> 2357 (10.1297, 8.7581)
    305 (14.591, -17.4375) -> 1097 (13.461, -15.9826)
    306 (9.37004, -43.3747) -> 3546 (9.31316, -42.1266)
    307 (2.83291, -12.0882) -> 3850 (3.03211, -10.9562)
    308 (22.5703, 5.53028) -> 2302 (21.1882, 6.66714)
    309 (9.07889, -47.7778) -> 3864 (9.1881, -47.3645)
    310 (11.3144, 7.20198) -> 1446 (10.7963, 8.07304)
    311 (1.83358, 12.273) -> 2095 (1.52019, 12.5282)
    312 (17.2645, -48.4635) -> 3789 (17.4294, -46.8279)
    313 (13.9441, -36.2269) -> 2749 (13.8479, -36.2418)
    314 (13.473, -41.808) -> 2868 (13.4672, -41.0203)
    315 (22.6446, -11.7961) -> 3903 (21.4296, -11.0357)
    316 (17.1709, -34.7104) -> 3701 (16.9201, -33.2797)
    317 (11.1343, -12.7215) -> 3166 (10.2808, -11.5652)
    318 (17.574, -17.7112) -> 3876 (16.5328, -16.2334)
    319 (24.1002, -31.6467) -> 3132 (23.4223, -30.6662)
    320 (17.701, -7.92167) -> 2227 (16.7367, -7.22285)
    321 (5.37722, 8.00643) -> 815 (4.76883, 9.02019)
    322 (16.3949, -37.8542) -> 3273 (16.2063, -36.5698)
    323 (19.3209, 13.4944) -> 3177 (18.449, 12.7188)
    324 (15.1476, -38.3296) -> 3322 (14.7678, -37.6638)
    325 (19.8265, -5.73711) -> 2160 (18.6766, -4.6904)
    326 (3.47664, -39.2243) -> 3135 (3.53034, -39.0486)
    327 (10.4233, -14.7896) -> 2324 (9.27392, -13.5991)
    328 (3.47443, -42.3741) -> 2965 (3.75345, -40.4517)
    329 (0.401239, 23.705) -> 3974 (0.379147, 22.9387)
    330 (23.4462, -44.2888) -> 2789 (23.6084, -42.6568)
    331 (20.2057, -47.202) -> 271 (19.5997, -46.4637)
    332 (9.59611, 9.82062) -> 2354 (8.23555, 9.91376)
    333 (9.49833, 18.0004) -> 8 (8.24718, 17.6462)
    334 (3.58205, -8.18735) -> 2701 (3.60569, -6.81744)
    335 (12.5001, -7.76564) -> 2531 (12.4563, -7.17427)
    336 (8.39019, -13.375) -> 2584 (8.38904, -12.4223)
