Parent Map for Subproblem Tree 5
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.44296, 13.0497) -> 0 (1, 15)
    2 (2.62235, 16.1696) -> 0 (1, 15)
    3 (4.45207, 16.9771) -> 1812 (2.60603, 16.5833)
    4 (2.14423, 11.1766) -> 1634 (1.59511, 12.0648)
    5 (2.57338, 9.22323) -> 3692 (2.27771, 9.53409)
    6 (6.25655, 17.8396) -> 1988 (4.71261, 17.6821)
    7 (2.83529, 7.24045) -> 1718 (1.92482, 7.33247)
    8 (8.24718, 17.6462) -> 3547 (7.37835, 18.8053)
    9 (2.81135, 5.2406) -> 2187 (1.26526, 5.86204)
    10 (3.86778, 3.54237) -> 3788 (2.56978, 4.55066)
    11 (4.59388, 1.67884) -> 3413 (3.74928, 1.72724)
    12 (10.2453, 17.7319) -> 3515 (10.8618, 18.8905)
    13 (5.19074, -0.230029) -> 3393 (4.27502, 0.371309)
    14 (5.24432, -2.22931) -> 2300 (3.74333, -1.33915)
    15 (12.2318, 17.4994) -> 3823 (12.2176, 18.111)
    16 (3.60394, -3.3735) -> 3874 (3.62824, -3.74794)
    17 (3.92649, -5.34732) -> 3874 (3.62824, -3.74794)
    18 (11.8245, 18.7499) -> 2165 (11.8253, 20.6121)
    19 (4.56232, -7.24355) -> 2564 (4.3243, -6.10759)
    20 (5.68194, 4.38429) -> 2769 (3.79366, 4.57699)
    21 (2.22501, 7.03472) -> 1718 (1.92482, 7.33247)
    22 (4.93089, -9.2093) -> 3521 (4.22557, -8.53784)
    23 (5.9992, -10.9001) -> 3674 (4.13936, -10.4821)
    24 (5.62497, -12.8648) -> 2178 (4.10287, -12.3214)
    25 (3.85779, 12.208) -> 74 (2.68642, 13.0181)
    26 (6.49182, -14.6671) -> 1245 (5.20704, -13.2467)
    27 (6.98604, -16.6051) -> 3556 (5.79339, -15.7536)
    28 (6.74636, -18.5907) -> 3585 (5.63388, -17.9744)
    29 (7.97717, -10.604) -> 3971 (7.0449, -10.5699)
    30 (6.42733, -20.5651) -> 3366 (6.0125, -19.7519)
    31 (6.93657, -22.4992) -> 2428 (6.54425, -22.6961)
    32 (8.93219, -22.3668) -> 3801 (7.35848, -21.4861)
    33 (6.16448, -24.3441) -> 1660 (5.01037, -23.2197)
    34 (3.483, 18.7267) -> 2407 (2.09296, 18.1009)
    35 (6.93937, -26.1879) -> 33 (6.16448, -24.3441)
    36 (6.86574, 5.99632) -> 3750 (4.95327, 6.02216)
    37 (14.1222, 18.1522) -> 3835 (14.2229, 18.5903)
    38 (15.9737, 17.3959) -> 3252 (16.4516, 18.4762)
    39 (9.81391, -9.81262) -> 2396 (8.84196, -8.99439)
    40 (16.842, 15.5943) -> 1709 (17.4068, 17.0924)
    41 (10.535, -23.563) -> 3621 (9.43832, -23.2478)
    42 (7.28697, -26.4562) -> 35 (6.93937, -26.1879)
    43 (6.52898, -28.307) -> 3486 (6.30833, -26.5808)
    44 (4.24074, -23.7971) -> 2050 (3.55577, -22.2417)
    45 (11.1529, -11.2982) -> 3923 (9.66431, -11.2213)
    46 (6.36116, -16.0757) -> 3556 (5.79339, -15.7536)
    47 (12.2321, -24.6213) -> 3925 (11.6629, -23.2172)
    48 (13.9457, -23.5899) -> 1655 (12.8996, -22.9272)
    49 (4.15095, -5.1699) -> 3874 (3.62824, -3.74794)
    50 (8.50243, 7.14576) -> 36 (6.86574, 5.99632)
    51 (7.9988, -29.6633) -> 505 (7.41458, -28.0092)
    52 (8.6866, -31.5414) -> 3781 (8.18427, -30.0743)
    53 (3.47789, 20.7267) -> 1696 (2.68338, 19.9856)
    54 (13.4777, -26.186) -> 2491 (13.2312, -25.9055)
    55 (7.36593, -10.7614) -> 3990 (6.62855, -10.9322)
    56 (15.5076, 14.1046) -> 2762 (16.9487, 14.9476)
    57 (7.76246, 6.94641) -> 3281 (6.80999, 5.64303)
    58 (15.8936, -24.0435) -> 1034 (14.3219, -23.2479)
    59 (8.00757, -18.095) -> 3657 (7.16364, -17.472)
    60 (17.8319, -23.5507) -> 2080 (15.8573, -23.8411)
    61 (13.1134, -10.9024) -> 3782 (12.257, -10.7807)
    62 (9.08036, -33.5022) -> 52 (8.6866, -31.5414)
    63 (16.4014, 12.3154) -> 2359 (17.3806, 11.637)
    64 (11.553, -23.1756) -> 2392 (11.1979, -23.2247)
    65 (10.7519, -34.6004) -> 3683 (10.2849, -33.9578)
    66 (2.34642, -24.4387) -> 3769 (2.08174, -23.7678)
    67 (8.5261, -9.53693) -> 3971 (7.0449, -10.5699)
    68 (6.86372, 2.77079) -> 3243 (5.94153, 2.15388)
    69 (10.4022, -36.5696) -> 3822 (10.6076, -36.3179)
    70 (19.115, -25.0848) -> 1672 (17.2504, -24.5492)
    71 (8.61634, -37.4699) -> 3809 (7.40787, -35.9113)
    72 (8.55622, -39.469) -> 2448 (8.15148, -38.1288)
    73 (11.8778, -37.9196) -> 721 (11.2676, -36.362)
    74 (2.68642, 13.0181) -> 287 (1.15491, 14.2535)
    75 (13.3425, -39.2815) -> 73 (11.8778, -37.9196)
    76 (15.2223, -26.6531) -> 3306 (14.5393, -26.5899)
    77 (6.68093, -36.9658) -> 3877 (6.17632, -36.3644)
    78 (15.0413, -40.3369) -> 2492 (13.4568, -39.2625)
    79 (6.23081, -27.3983) -> 1788 (6.15494, -25.4692)
    80 (6.12038, -23.6247) -> 2428 (6.54425, -22.6961)
    81 (10.26, 6.19139) -> 2745 (9.22533, 4.55575)
    82 (16.5161, -41.6879) -> 1830 (15.0783, -40.4409)
    83 (7.21337, -2.57975) -> 2730 (6.07301, -2.41919)
    84 (0.611466, 8.83476) -> 1076 (0.731504, 9.83767)
    85 (14.7915, -11.9904) -> 3856 (13.5843, -12.2221)
    86 (1.94552, -5.07211) -> 3148 (1.20377, -3.61288)
    87 (15.137, -43.1363) -> 2447 (14.6366, -42.7584)
    88 (16.104, -23.3134) -> 460 (14.8259, -23.2389)
    89 (10.7468, 8.13126) -> 1446 (10.7963, 8.07304)
    90 (12.298, -33.3317) -> 2616 (11.5001, -31.5565)
    91 (17.6448, 10.7489) -> 2804 (19.0497, 10.2854)
    92 (18.9104, 9.20028) -> 2034 (19.8859, 7.69559)
    93 (2.18333, 11.7256) -> 2095 (1.52019, 12.5282)
    94 (9.00167, -1.68422) -> 3531 (7.27346, -1.89965)
    95 (13.2423, -43.7768) -> 3271 (11.5907, -43.3564)
    96 (20.5645, -23.7068) -> 2239 (18.6646, -24.0046)
    97 (4.39567, -15.7057) -> 2805 (3.85032, -14.2623)
    98 (4.46447, 8.5791) -> 5 (2.57338, 9.22323)
    99 (9.56782, -16.8438) -> 2922 (7.67397, -16.204)
    100 (15.7986, -23.2375) -> 2142 (14.0066, -22.9638)
    101 (12.3588, 20.6772) -> 2144 (11.3119, 21.3741)
    102 (17.8929, -43.1386) -> 3969 (16.6965, -42.1168)
    103 (0.316453, 16.8796) -> 0 (1, 15)
    104 (15.7196, -13.762) -> 3316 (15.2572, -15.4944)
    105 (5.84483, 15.5418) -> 3744 (5.33635, 16.0798)
    106 (16.0557, -10.4406) -> 3176 (14.1424, -10.8908)
    107 (17.9594, -9.82752) -> 106 (16.0557, -10.4406)
    108 (18.5022, -45.0435) -> 2533 (17.3053, -43.7071)
    109 (0.76759, 7.50772) -> 84 (0.611466, 8.83476)
    110 (7.39172, -2.30374) -> 2517 (5.61763, -1.94124)
    111 (21.5703, -21.9781) -> 2606 (20.3091, -22.3463)
    112 (20.0735, -26.8402) -> 3300 (18.3612, -26.0259)
    113 (4.09808, -10.9711) -> 3913 (2.98688, -9.73036)
    114 (4.04495, -13.354) -> 666 (2.91616, -12.307)
    115 (10.6431, -7.99261) -> 3732 (9.03314, -7.58718)
    116 (14.0547, 21.7373) -> 3616 (13.3295, 22.4717)
    117 (20.4939, -44.8615) -> 108 (18.5022, -45.0435)
    118 (4.99745, -29.5933) -> 3455 (4.59175, -28.0758)
    119 (5.21473, 15.9849) -> 3128 (3.95602, 16.232)
    120 (3.71625, -31.129) -> 1491 (2.74305, -29.9579)
    121 (15.6826, -15.7617) -> 3316 (15.2572, -15.4944)
    122 (17.5517, 18.6247) -> 2899 (17.9149, 19.1946)
    123 (13.2139, -45.7766) -> 3590 (12.073, -45.5356)
    124 (13.4461, -10.2314) -> 3856 (13.5843, -12.2221)
    125 (19.4648, -8.51075) -> 3449 (18.9836, -9.01892)
    126 (7.10998, -0.478753) -> 2514 (6.13821, -1.02795)
    127 (4.7622, -18.3395) -> 3937 (3.91641, -17.4104)
    128 (19.5266, 18.3085) -> 3731 (19.7581, 19.7655)
    129 (18.2543, 15.9421) -> 3777 (18.0308, 17.7398)
    130 (7.38913, -41.0932) -> 2008 (6.62513, -39.5855)
    131 (20.683, -6.92462) -> 2650 (20.4331, -6.96924)
    132 (15.4519, 23.1684) -> 3222 (14.0849, 24.1013)
    133 (20.9579, -4.94361) -> 3505 (20.7006, -6.03843)
    134 (7.44406, 6.72469) -> 3392 (5.63247, 6.08741)
    135 (22.413, -44.2985) -> 3878 (21.1871, -43.0784)
    136 (15.6167, -28.6139) -> 2043 (15.1643, -28.3342)
    137 (15.7421, -40.244) -> 3939 (14.8924, -38.4522)
    138 (3.85012, 22.6917) -> 3958 (2.71399, 21.4785)
    139 (5.63121, 21.7819) -> 2747 (3.84973, 21.0565)
    140 (4.89268, -32.2894) -> 3397 (4.76352, -31.4617)
    141 (8.79735, -11.5204) -> 3756 (8.45196, -11.4393)
    142 (11.8623, -21.1997) -> 3136 (10.2339, -20.4159)
    143 (10.9024, -2.30642) -> 2039 (9.0204, -2.61901)
    144 (11.1575, -25.0572) -> 3592 (10.6773, -24.051)
    145 (0.900479, 10.2977) -> 2442 (0.508966, 11.98)
    146 (5.69173, -42.1509) -> 3762 (5.23587, -40.5216)
    147 (4.68795, -37.1332) -> 2720 (4.39942, -35.7062)
    148 (12.4845, -10.8308) -> 3782 (12.257, -10.7807)
    149 (4.24559, -34.1626) -> 2986 (3.47165, -32.5425)
    150 (19.4623, -10.7699) -> 2539 (19.0609, -10.7344)
    151 (21.9919, -27.4057) -> 3972 (20.597, -27.0408)
    152 (9.06226, -19.7727) -> 3632 (7.55352, -19.4578)
    153 (1.77607, -30.6435) -> 3911 (1.51737, -28.6976)
    154 (2.8986, -1.502) -> 2731 (1.88145, -0.108928)
    155 (19.1953, -46.9196) -> 3912 (17.7415, -46.4799)
    156 (22.4036, -29.3629) -> 3036 (21.9922, -29.5914)
    157 (21.0863, -25.7702) -> 3714 (19.9706, -25.3876)
    158 (4.15478, -40.8712) -> 3135 (3.53034, -39.0486)
    159 (10.2197, 10.0606) -> 657 (10.1108, 8.2834)
    160 (13.6512, -28.9835) -> 3537 (12.0449, -28.4594)
    161 (22.3494, -25.8553) -> 2666 (21.5423, -25.7092)
    162 (0.712609, 16.9515) -> 3581 (0.746818, 15.982)
    163 (11.2762, -3.39387) -> 2637 (9.40545, -3.26562)
    164 (17.6082, 15.6227) -> 2638 (18.1541, 17.2781)
    165 (22.3421, -27.3241) -> 3972 (20.597, -27.0408)
    166 (15.7171, -40.3492) -> 2888 (15.5198, -39.2453)
    167 (0.922539, -1.81053) -> 2611 (1.20442, 0.0573671)
    168 (2.9021, -2.65353) -> 1293 (2.58696, -1.28773)
    169 (4.23895, 22.1969) -> 3958 (2.71399, 21.4785)
    170 (4.74458, -19.0723) -> 3937 (3.91641, -17.4104)
    171 (4.67593, -29.8656) -> 3455 (4.59175, -28.0758)
    172 (13.4899, 20.0265) -> 2876 (13.1468, 21.1012)
    173 (5.46024, -44.1375) -> 3869 (5.65439, -42.2839)
    174 (5.63997, 11.82) -> 25 (3.85779, 12.208)
    175 (12.2557, -35.2096) -> 3562 (12.1516, -34.6563)
    176 (12.3593, -4.17684) -> 3220 (10.65, -5.16684)
    177 (14.4231, 12.0214) -> 63 (16.4014, 12.3154)
    178 (20.3526, -48.5508) -> 2977 (19.5498, -47.9394)
    179 (5.71346, -5.61137) -> 2861 (4.75574, -4.09023)
    180 (1.72329, 3.97613) -> 3420 (0.703281, 5.15632)
    181 (19.8911, 20.2751) -> 3852 (19.685, 21.5403)
    182 (4.49108, -14.5315) -> 2653 (4.16905, -14.0479)
    183 (21.1125, -7.76212) -> 2988 (21.244, -8.29667)
    184 (20.8612, 19.4796) -> 3475 (20.8599, 20.517)
    185 (10.8104, 21.9431) -> 1227 (9.3923, 23.1504)
    186 (6.59423, 23.4502) -> 1120 (5.21853, 23.2293)
    187 (11.2889, -43.3476) -> 3528 (10.451, -43.0453)
    188 (6.56764, 10.0482) -> 2597 (5.18214, 10.0125)
    189 (8.6313, -24.9871) -> 3859 (8.71365, -25.1638)
    190 (5.51391, -46.1368) -> 3405 (4.33189, -44.8137)
    191 (8.53155, 23.293) -> 3638 (7.51049, 23.9184)
    192 (17.8251, 16.916) -> 3424 (18.3862, 18.2827)
    193 (12.7, -29.7604) -> 3821 (11.3468, -29.2848)
    194 (18.425, 7.26007) -> 2583 (19.0908, 6.30896)
    195 (17.2022, -38.8773) -> 3792 (16.0301, -38.1472)
    196 (18.1232, -27.2831) -> 2281 (17.5156, -27.5881)
    197 (20.8269, -10.9618) -> 3710 (19.5798, -12.3173)
    198 (21.8491, -3.15312) -> 2962 (21.0639, -4.11074)
    199 (5.80769, -6.58081) -> 2744 (4.38125, -5.725)
    200 (22.2926, -48.0646) -> 3902 (20.868, -47.5842)
    201 (17.546, -16.4882) -> 3876 (16.5328, -16.2334)
    202 (9.65949, -44.1474) -> 3080 (9.71971, -44.3208)
    203 (12.5207, -25.0914) -> 3981 (11.1106, -24.3052)
    204 (10.7211, -44.5787) -> 3528 (10.451, -43.0453)
    205 (20.9082, 9.2932) -> 3180 (21.5991, 8.57122)
    206 (13.896, -10.6435) -> 3782 (12.257, -10.7807)
    207 (9.9163, -4.86037) -> 2678 (9.07878, -4.78033)
    208 (11.8795, 17.3521) -> 3441 (12.0464, 18.3795)
    209 (12.8285, -41.908) -> 3651 (11.569, -41.3118)
    210 (2.52188, -25.9286) -> 3409 (2.20052, -25.0731)
    211 (20.2577, 20.1764) -> 3852 (19.685, 21.5403)
    212 (16.4256, 7.31075) -> 3446 (17.6096, 6.04342)
    213 (3.51738, -46.019) -> 3620 (3.38344, -45.2827)
    214 (2.87457, 2.44204) -> 3372 (1.95618, 3.10659)
    215 (10.6942, -22.5271) -> 2549 (9.49189, -20.9868)
    216 (2.75098, -18.9124) -> 3680 (2.41221, -17.461)
    217 (17.3974, 17.3614) -> 2899 (17.9149, 19.1946)
    218 (21.94, 7.57986) -> 3790 (22.1949, 7.37313)
    219 (11.1925, 19.6503) -> 2827 (10.1458, 20.791)
    220 (15.5687, 23.227) -> 3222 (14.0849, 24.1013)
    221 (4.21521, -16.4136) -> 3332 (4.19058, -16.0959)
    222 (7.39513, -27.4846) -> 35 (6.93937, -26.1879)
    223 (5.42169, -25.7726) -> 2704 (4.57437, -25.2924)
    224 (13.5538, -36.8282) -> 2749 (13.8479, -36.2418)
    225 (20.2173, 15.559) -> 3317 (21.4713, 16.0731)
    226 (12.9069, -36.3264) -> 3562 (12.1516, -34.6563)
    227 (2.70919, -37.4238) -> 2951 (2.85418, -35.8821)
    228 (7.32017, -22.4646) -> 2428 (6.54425, -22.6961)
    229 (1.10995, 4.0463) -> 3420 (0.703281, 5.15632)
    230 (22.7844, 18.9306) -> 3309 (22.5678, 19.1834)
    231 (12.0713, -24.4357) -> 3925 (11.6629, -23.2172)
    232 (17.8487, -21.5508) -> 3633 (17.3015, -22.0106)
    233 (21.6969, -48.8896) -> 3902 (20.868, -47.5842)
    234 (7.22988, -35.3294) -> 3058 (5.53226, -34.4614)
    235 (22.0561, -42.3306) -> 3873 (20.4759, -42.6519)
    236 (22.1504, -1.17595) -> 3724 (21.771, -2.88394)
    237 (4.19057, -1.04644) -> 2540 (3.18848, -0.570133)
    238 (9.47718, -35.6719) -> 3695 (7.89331, -34.5052)
    239 (15.0375, -45.8981) -> 3030 (13.6423, -45.3659)
    240 (13.9268, -43.7198) -> 3649 (13.1546, -42.8184)
    241 (10.3495, 8.16722) -> 3051 (9.84658, 6.71131)
    242 (6.12653, -34.2968) -> 3058 (5.53226, -34.4614)
    243 (16.0685, 6.74679) -> 3075 (17.0434, 5.05833)
    244 (10.2048, -46.5109) -> 3451 (8.80912, -45.872)
    245 (2.99197, -44.0893) -> 3110 (3.25215, -42.2741)
    246 (2.04668, 22.7038) -> 3862 (1.70088, 22.1467)
    247 (10.0978, 4.69307) -> 2258 (9.18274, 2.93333)
    248 (19.5394, -16.6501) -> 3746 (17.9026, -17.3284)
    249 (16.189, -37.1529) -> 3416 (15.0681, -36.4432)
    250 (14.7556, -26.9733) -> 3887 (14.268, -26.9609)
    251 (7.44358, 15.3005) -> 846 (5.68988, 16.1455)
    252 (16.3645, -46.058) -> 3131 (15.7594, -44.9029)
    253 (11.6732, -32.7084) -> 2310 (10.4963, -31.5985)
    254 (1.28361, -17.6967) -> 924 (1.00461, -16.2299)
    255 (9.21509, 7.67345) -> 50 (8.50243, 7.14576)
    256 (10.3897, -10.0907) -> 3923 (9.66431, -11.2213)
    257 (21.7195, -20.8673) -> 2833 (19.8997, -21.2158)
    258 (8.48095, -28.8438) -> 222 (7.39513, -27.4846)
    259 (22.9051, -31.299) -> 3755 (21.4652, -31.3897)
    260 (14.9148, -13.5149) -> 3525 (13.9562, -12.6583)
    261 (10.5222, -33.1355) -> 689 (9.27316, -31.737)
    262 (18.2299, 14.9433) -> 2467 (19.8859, 15.2313)
    263 (3.40144, -37.4402) -> 2951 (2.85418, -35.8821)
    264 (9.42541, -43.5827) -> 3546 (9.31316, -42.1266)
    265 (18.4725, 10.8331) -> 2311 (19.9994, 9.6381)
    266 (22.3578, 7.51895) -> 3242 (23.7365, 6.19784)
    267 (5.24346, -11.6715) -> 3674 (4.13936, -10.4821)
    268 (23.4381, -40.8849) -> 2949 (22.4471, -39.6469)
    269 (9.73201, 0.17766) -> 3065 (8.3429, -0.604938)
    270 (7.22202, -4.79009) -> 2659 (6.73435, -4.24429)
    271 (19.5997, -46.4637) -> 1806 (18.2252, -46.0061)
    272 (23.7368, 0.0420431) -> 2394 (23.7215, -0.0157139)
    273 (22.5329, -22.111) -> 3927 (21.8888, -22.358)
    274 (2.15615, -10.4927) -> 1837 (1.16209, -9.7077)
    275 (24.385, -21.356) -> 2795 (22.9783, -22.3548)
    276 (23.7536, -33.1101) -> 3568 (23.2929, -32.7043)
    277 (6.23157, -44.9881) -> 3238 (6.23627, -44.9764)
    278 (10.8501, -43.375) -> 3546 (9.31316, -42.1266)
    279 (10.3208, -36.4677) -> 3822 (10.6076, -36.3179)
    280 (9.05488, 8.816) -> 3338 (8.20694, 7.0801)
    281 (5.37714, -15.4376) -> 2805 (3.85032, -14.2623)
    282 (3.72925, 4.06773) -> 3788 (2.56978, 4.55066)
    283 (18.0772, -36.4933) -> 3273 (16.2063, -36.5698)
    284 (16.3471, -44.4536) -> 3483 (15.5253, -43.1272)
    285 (23.3991, -28.4323) -> 3834 (22.2996, -28.7856)
    286 (11.375, -41.4759) -> 3359 (9.75399, -40.8446)
    287 (1.15491, 14.2535) -> 0 (1, 15)
    288 (24.3415, -0.720608) -> 3682 (24.2748, -1.67865)
    289 (11.4479, -16.1616) -> 3918 (9.73777, -16.6632)
    290 (24.3443, -25.9988) -> 161 (22.3494, -25.8553)
    291 (9.16428, -2.14973) -> 2109 (7.45283, -2.19407)
    292 (13.8659, -5.49218) -> 3357 (12.8513, -5.87292)
    293 (12.6485, -24.724) -> 3925 (11.6629, -23.2172)
    294 (0.71701, -37.2471) -> 3931 (1.04511, -36.1806)
    295 (15.2486, 16.6288) -> 2869 (16.7073, 17.9328)
    296 (5.22619, -28.4084) -> 3455 (4.59175, -28.0758)
    297 (18.0832, 20.0622) -> 735 (17.9439, 20.698)
    298 (5.08946, -32.0567) -> 3397 (4.76352, -31.4617)
    299 (21.0164, -31.9571) -> 3833 (19.6483, -31.5109)
    300 (12.7225, -1.47742) -> 3957 (11.9793, -1.70022)
    301 (18.8349, 14.0632) -> 3072 (20.4432, 13.2503)
    302 (16.0931, -46.8424) -> 2507 (15.326, -45.1308)
    303 (11.9329, -41.4325) -> 2232 (11.092, -40.3073)
    304 (11.3046, 8.24255) -> 3115 (11.0157, 6.40708)
    305 (14.591, -17.4375) -> 1646 (12.6176, -17.3976)
    306 (9.37004, -43.3747) -> 3294 (8.75726, -41.6171)
    307 (2.83291, -12.0882) -> 1943 (2.15509, -11.3031)
    308 (22.5703, 5.53028) -> 2714 (22.7143, 4.32544)
    309 (9.07889, -47.7778) -> 2316 (8.69103, -47.3964)
    310 (11.3144, 7.20198) -> 3334 (11.161, 5.49093)
    311 (1.83358, 12.273) -> 2078 (0.973398, 13.7583)
    312 (17.2645, -48.4635) -> 3383 (15.5305, -47.567)
    313 (13.9441, -36.2269) -> 1899 (12.7555, -34.8171)
    314 (13.473, -41.808) -> 3155 (12.7525, -40.2834)
    315 (22.6446, -11.7961) -> 3733 (21.0476, -12.9417)
    316 (17.1709, -34.7104) -> 3709 (15.6202, -34.147)
    317 (11.1343, -12.7215) -> 3233 (10.1128, -12.7553)
    318 (17.574, -17.7112) -> 2164 (17.2685, -18.9487)
    319 (24.1002, -31.6467) -> 3863 (23.7695, -31.7792)
    320 (17.701, -7.92167) -> 2282 (16.2901, -8.81086)
    321 (5.37722, 8.00643) -> 3643 (3.91587, 8.37296)
    322 (16.3949, -37.8542) -> 3416 (15.0681, -36.4432)
    323 (19.3209, 13.4944) -> 3072 (20.4432, 13.2503)
    324 (15.1476, -38.3296) -> 3939 (14.8924, -38.4522)
    325 (19.8265, -5.73711) -> 3450 (19.2121, -6.69855)
    326 (3.47664, -39.2243) -> 3135 (3.53034, -39.0486)
    327 (10.4233, -14.7896) -> 3140 (9.09813, -13.5394)
    328 (3.47443, -42.3741) -> 2965 (3.75345, -40.4517)
    329 (0.401239, 23.705) -> 3974 (0.379147, 22.9387)
    330 (23.4462, -44.2888) -> 135 (22.413, -44.2985)
    331 (20.2057, -47.202) -> 271 (19.5997, -46.4637)
    332 (9.59611, 9.82062) -> 3702 (8.92204, 8.31173)
    333 (9.49833, 18.0004) -> 1692 (8.62661, 19.5517)
    334 (3.58205, -8.18735) -> 3454 (3.03743, -7.19729)
    335 (12.5001, -7.76564) -> 3721 (10.5616, -7.81415)
    336 (8.39019, -13.375) -> 3942 (6.90235, -12.6015)
