Parent Map for Subproblem Tree 61
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.3742, 13.5469) -> 0 (1, 15)
    2 (2.3396, 11.5472) -> 26 (1.38387, 13.2335)
    3 (2.31385, 9.54734) -> 2 (2.3396, 11.5472)
    4 (2.39573, 7.54902) -> 3 (2.31385, 9.54734)
    5 (3.88535, 6.21446) -> 4 (2.39573, 7.54902)
    6 (4.37404, 13.5217) -> 1 (2.3742, 13.5469)
    7 (6.37334, 13.4687) -> 6 (4.37404, 13.5217)
    8 (7.74032, 14.9286) -> 7 (6.37334, 13.4687)
    9 (3.04601, 4.39911) -> 674 (1.58369, 5.7236)
    10 (3.98892, 8.57941) -> 3 (2.31385, 9.54734)
    11 (2.04269, 16.7067) -> 0 (1, 15)
    12 (0.270962, 17.6346) -> 11 (2.04269, 16.7067)
    13 (-1.5656, 18.4264) -> 1921 (0.0720622, 18.4806)
    14 (-3.51243, 17.9683) -> 1740 (-2.53056, 17.1)
    15 (1.92682, 2.74158) -> 1259 (2.82853, 4.38151)
    16 (3.53778, 1.55633) -> 1410 (2.26558, 2.81707)
    17 (9.46286, 15.9449) -> 874 (7.95375, 17.1084)
    18 (5.17327, 0.405173) -> 16 (3.53778, 1.55633)
    19 (6.81135, -0.742294) -> 18 (5.17327, 0.405173)
    20 (-4.12894, 16.0657) -> 1770 (-2.39823, 15.299)
    21 (0.015504, 2.15261) -> 836 (1.65081, 3.20253)
    22 (2.90346, -0.340408) -> 352 (1.97376, 0.767076)
    23 (11.1056, 17.0857) -> 1632 (11.619, 18.7853)
    24 (1.17752, 17.4867) -> 344 (2.16298, 16.0041)
    25 (8.76783, -1.15727) -> 19 (6.81135, -0.742294)
    26 (1.38387, 13.2335) -> 0 (1, 15)
    27 (13.0474, 17.5645) -> 1848 (13.3174, 19.1209)
    28 (13.4239, 15.6002) -> 1678 (13.9378, 17.5283)
    29 (-1.83118, 1.38465) -> 1827 (-2.67637, 2.42864)
    30 (15.3627, 15.1092) -> 846 (15.4116, 16.5656)
    31 (1.19364, 8.59854) -> 1365 (0.946187, 10.2031)
    32 (15.7719, 13.1516) -> 1968 (17.5265, 12.3023)
    33 (6.57813, -2.72865) -> 35 (5.33004, -1.30043)
    34 (16.9775, 16.2892) -> 846 (15.4116, 16.5656)
    35 (5.33004, -1.30043) -> 1529 (3.79071, -0.112871)
    36 (-5.83076, 15.0151) -> 1553 (-4.03295, 14.9263)
    37 (5.48941, -4.40635) -> 1127 (5.28495, -2.91285)
    38 (-0.998781, -0.433896) -> 1119 (-2.21792, 0.470281)
    39 (17.5436, 16.4422) -> 925 (18.1604, 16.6334)
    40 (10.661, -1.80207) -> 25 (8.76783, -1.15727)
    41 (2.84152, 10.8922) -> 1908 (1.66272, 11.7296)
    42 (17.3183, 11.8833) -> 1755 (18.6702, 10.613)
    43 (5.84326, 6.62263) -> 1576 (4.11431, 6.70656)
    44 (-6.42886, 13.1066) -> 1060 (-5.13184, 11.7243)
    45 (-2.76541, -1.37146) -> 1119 (-2.21792, 0.470281)
    46 (5.42768, -6.4054) -> 1575 (5.67638, -4.64405)
    47 (5.78041, 2.31079) -> 1719 (6.69261, 3.80672)
    48 (9.3254, -0.992407) -> 1290 (7.98416, -0.570049)
    49 (10.2733, 18.8193) -> 715 (8.83069, 19.4545)
    50 (-2.13503, 3.20236) -> 1903 (-0.958083, 3.99377)
    51 (11.2383, -3.71697) -> 40 (10.661, -1.80207)
    52 (17.4774, 10.7505) -> 1772 (18.8909, 10.1168)
    53 (10.1652, -1.72079) -> 188 (8.58006, -0.613045)
    54 (-2.21869, 20.3168) -> 1729 (-1.43031, 18.5665)
    55 (-0.692117, 1.02391) -> 856 (0.036471, 2.45961)
    56 (3.62729, -7.27637) -> 1440 (3.15168, -5.41199)
    57 (3.87209, -3.65313) -> 1654 (3.33056, -1.97384)
    58 (2.52481, -5.13125) -> 1939 (0.992821, -4.3319)
    59 (19.0029, 9.45718) -> 1685 (18.0165, 8.38162)
    60 (-0.958, 21.8694) -> 54 (-2.21869, 20.3168)
    61 (-4.02194, -2.92745) -> 1913 (-4.58166, -4.59202)
    62 (-5.22249, 19.0055) -> 1819 (-5.28634, 17.526)
    63 (-4.52736, -4.86254) -> 1762 (-3.13263, -3.61935)
    64 (-7.7082, 11.5693) -> 977 (-6.28754, 10.2757)
    65 (16.2268, 9.18972) -> 1146 (14.3905, 8.52111)
    66 (15.9739, 12.8804) -> 1825 (17.4115, 11.715)
    67 (12.5731, -1.21542) -> 1197 (10.6673, -1.30285)
    68 (6.64919, 0.573331) -> 603 (4.90937, 0.777538)
    69 (4.3144, -1.83862) -> 1938 (3.31261, -0.604919)
    70 (11.389, 20.4792) -> 1268 (10.9802, 22.1584)
    71 (-7.21109, 19.2188) -> 62 (-5.22249, 19.0055)
    72 (1.05855, 7.68408) -> 1628 (0.261239, 9.40087)
    73 (19.2675, 12.3311) -> 1755 (18.6702, 10.613)
    74 (-9.1278, 10.1605) -> 64 (-7.7082, 11.5693)
    75 (-8.47957, 20.765) -> 71 (-7.21109, 19.2188)
    76 (16.2458, 13.3643) -> 30 (15.3627, 15.1092)
    77 (-3.74963, -4.14094) -> 1913 (-4.58166, -4.59202)
    78 (12.3775, -1.47283) -> 1197 (10.6673, -1.30285)
    79 (0.980329, 13.1546) -> 0 (1, 15)
    80 (9.51606, -0.00733448) -> 1983 (8.29435, 0.319208)
    81 (-1.40568, 23.8187) -> 60 (-0.958, 21.8694)
    82 (-6.34155, -5.70439) -> 1898 (-4.39954, -5.49829)
    83 (6.91389, 16.6256) -> 660 (5.4629, 16.1104)
    84 (17.0768, 18.387) -> 1722 (16.452, 19.1117)
    85 (6.22078, 8.58667) -> 1243 (4.38364, 8.55683)
    86 (12.713, 21.9782) -> 1268 (10.9802, 22.1584)
    87 (-9.14541, 22.6509) -> 75 (-8.47957, 20.765)
    88 (-3.54937, -0.15102) -> 1767 (-5.23359, -0.198239)
    89 (11.123, -5.71364) -> 1884 (9.6683, -4.92892)
    90 (1.79201, 16.5556) -> 0 (1, 15)
    91 (10.155, -7.46375) -> 1498 (9.18918, -5.81001)
    92 (14.3915, -2.04807) -> 1992 (12.5875, -1.32261)
    93 (17.8974, 20.2109) -> 1673 (16.7128, 18.6787)
    94 (17.1526, 14.5354) -> 30 (15.3627, 15.1092)
    95 (5.99365, 6.55353) -> 255 (4.20475, 6.94316)
    96 (15.9631, -3.28497) -> 92 (14.3915, -2.04807)
    97 (-9.66095, 19.1512) -> 1890 (-8.86094, 20.2023)
    98 (5.17731, 3.68536) -> 1859 (3.99382, 4.50126)
    99 (20.8062, 8.5922) -> 1228 (20.1158, 6.84453)
    100 (8.69321, -2.99409) -> 764 (7.95364, -1.6012)
    101 (8.88924, 1.8919) -> 1196 (7.77722, 3.44021)
    102 (-0.378326, 12.9377) -> 1495 (1.34582, 13.4082)
    103 (-3.5446, -1.49064) -> 1279 (-1.92244, -1.50509)
    104 (-4.05408, -6.80573) -> 1898 (-4.39954, -5.49829)
    105 (18.9518, 21.9104) -> 1530 (18.1472, 22.0992)
    106 (17.1406, -1.66828) -> 1295 (15.6109, -0.386371)
    107 (-1.77241, -3.8399) -> 1112 (-2.51054, -3.4158)
    108 (13.1228, -5.68136) -> 1881 (12.1783, -3.96828)
    109 (16.6181, 7.22837) -> 1491 (14.73, 6.57344)
    110 (-4.23143, -1.71321) -> 1767 (-5.23359, -0.198239)
    111 (14.6399, -6.98455) -> 1384 (13.2988, -6.19265)
    112 (19.0432, -2.28482) -> 1001 (17.4832, -2.50211)
    113 (2.35485, 13.6279) -> 0 (1, 15)
    114 (6.83995, 5.61671) -> 1867 (5.44249, 7.01648)
    115 (-4.52837, -8.74868) -> 1374 (-4.51716, -7.29112)
    116 (15.8548, 5.37979) -> 1635 (15.9071, 4.17426)
    117 (16.2749, 20.199) -> 1100 (14.9659, 19.4301)
    118 (11.824, -4.27948) -> 578 (11.7928, -3.11919)
    119 (10.0318, 21.9481) -> 1041 (8.34483, 21.7012)
    120 (13.964, 16.5414) -> 1668 (14.2236, 18.4928)
    121 (20.8153, -1.35766) -> 1771 (19.1903, -0.395498)
    122 (-3.84055, 3.37669) -> 1089 (-4.34031, 4.42644)
    123 (17.5653, -4.48213) -> 96 (15.9631, -3.28497)
    124 (2.9543, -9.15974) -> 1319 (3.63941, -7.8914)
    125 (-9.48582, 18.9377) -> 1972 (-7.62148, 18.7716)
    126 (22.1285, 7.09167) -> 1782 (23.5486, 6.47056)
    127 (6.08856, 12.7105) -> 6 (4.37404, 13.5217)
    128 (-5.30607, -5.95339) -> 1305 (-4.98062, -4.19623)
    129 (7.34922, 10.2379) -> 1472 (5.76844, 11.2316)
    130 (8.72818, 21.4492) -> 1640 (9.24248, 22.8075)
    131 (-1.78196, 14.3624) -> 1979 (0.0705872, 13.7155)
    132 (-4.38604, 14.7245) -> 1443 (-2.62418, 14.1307)
    133 (21.2593, 12.5127) -> 1805 (19.5532, 12.7728)
    134 (9.94531, 2.55657) -> 1334 (7.97146, 2.41973)
    135 (7.51695, 17.0784) -> 775 (5.99245, 16.3758)
    136 (19.2328, -5.58644) -> 123 (17.5653, -4.48213)
    137 (-4.00783, 0.143771) -> 1674 (-5.43815, 1.49484)
    138 (18.5009, -7.44773) -> 136 (19.2328, -5.58644)
    139 (-10.8152, 17.4434) -> 1837 (-10.1418, 16.32)
    140 (-3.61777, 18.4442) -> 1740 (-2.53056, 17.1)
    141 (14.4064, 8.36147) -> 1433 (13.6826, 6.6017)
    142 (16.6963, 22.0755) -> 1801 (15.4751, 22.499)
    143 (6.74633, 7.37894) -> 1429 (5.05971, 7.98872)
    144 (0.57944, 24.0622) -> 829 (0.269814, 22.673)
    145 (16.3219, 5.05603) -> 1635 (15.9071, 4.17426)
    146 (19.7945, -8.97308) -> 1042 (18.977, -8.36849)
    147 (15.1381, -8.9215) -> 111 (14.6399, -6.98455)
    148 (-2.73869, -8.84324) -> 1526 (-3.20354, -7.1918)
    149 (13.5533, 20.9942) -> 1574 (11.7599, 21.0628)
    150 (13.0555, 21.8491) -> 1574 (11.7599, 21.0628)
    151 (0.501613, 1.82162) -> 836 (1.65081, 3.20253)
    152 (-8.11334, 9.02964) -> 817 (-7.82057, 10.0415)
    153 (8.86719, -8.99398) -> 718 (7.66426, -7.50855)
    154 (3.43562, 11.3837) -> 1908 (1.66272, 11.7296)
    155 (-5.23449, 21.0054) -> 1745 (-3.92076, 20.7226)
    156 (5.89816, 15.5715) -> 1321 (4.89936, 16.9382)
    157 (21.8346, 14.2551) -> 576 (20.5004, 15.1732)
    158 (-6.20988, -9.83151) -> 1926 (-5.77285, -8.19649)
    159 (21.1683, -3.32627) -> 1552 (20.0591, -4.14394)
    160 (-8.71409, 23.6179) -> 1670 (-7.67319, 22.3675)
    161 (16.9298, 14.8562) -> 30 (15.3627, 15.1092)
    162 (-5.431, -5.6011) -> 1305 (-4.98062, -4.19623)
    163 (-11.1261, 10.2442) -> 1820 (-9.83218, 10.2356)
    164 (15.9038, 23.9117) -> 1058 (14.3875, 22.9468)
    165 (-11.2499, 16.7672) -> 1837 (-10.1418, 16.32)
    166 (7.81207, -0.46172) -> 684 (6.40412, 0.631942)
    167 (20.7809, 21.1013) -> 1785 (19.04, 20.2057)
    168 (14.1965, 19.5615) -> 1601 (14.195, 21.2632)
    169 (-3.3961, 19.3239) -> 14 (-3.51243, 17.9683)
    170 (-6.23094, -1.6689) -> 1767 (-5.23359, -0.198239)
    171 (19.9099, 9.92807) -> 1026 (19.0738, 8.83658)
    172 (21.7563, -9.36201) -> 510 (20.8987, -7.93303)
    173 (12.9775, -1.60928) -> 1940 (11.7112, -2.56802)
    174 (15.35, 13.6297) -> 30 (15.3627, 15.1092)
    175 (20.7278, 13.2314) -> 1805 (19.5532, 12.7728)
    176 (14.2983, 14.1682) -> 593 (14.6608, 16.092)
    177 (16.6396, 17.6395) -> 1722 (16.452, 19.1117)
    178 (-8.19366, 7.03126) -> 1945 (-7.7236, 8.58019)
    179 (18.0695, 22.4969) -> 1814 (17.2827, 24.1267)
    180 (5.49813, 7.58236) -> 10 (3.98892, 8.57941)
    181 (-10.9684, 12.238) -> 1846 (-9.53131, 12.6865)
    182 (17.2835, 19.3954) -> 1704 (15.9106, 20.4426)
    183 (23.8103, 6.0094) -> 1954 (22.9965, 4.46764)
    184 (18.3516, -4.15358) -> 784 (17.2587, -3.87446)
    185 (-7.28162, 14.3962) -> 1818 (-6.73501, 13.3381)
    186 (8.89483, 20.3423) -> 538 (7.17176, 19.9506)
    187 (-6.71364, 7.23718) -> 1896 (-6.10698, 8.60796)
    188 (8.58006, -0.613045) -> 19 (6.81135, -0.742294)
    189 (0.8414, 2.57505) -> 1410 (2.26558, 2.81707)
    190 (19.5052, 10.0667) -> 1026 (19.0738, 8.83658)
    191 (6.8963, 20.2656) -> 1982 (5.55227, 20.3679)
    192 (-3.21572, 1.4231) -> 1871 (-1.77433, 2.05674)
    193 (-11.3433, 20.2328) -> 97 (-9.66095, 19.1512)
    194 (-8.01348, -10.6958) -> 1765 (-7.24125, -9.10589)
    195 (-3.57019, 17.1555) -> 1740 (-2.53056, 17.1)
    196 (-5.5113, 21.6111) -> 1215 (-4.01473, 20.383)
    197 (7.26612, 7.76235) -> 180 (5.49813, 7.58236)
    198 (-8.96296, 13.0679) -> 1541 (-8.70589, 11.8146)
    199 (-0.712247, 9.20483) -> 1441 (-0.155594, 10.8612)
    200 (11.8547, -2.73591) -> 40 (10.661, -1.80207)
    201 (19.1529, 17.4619) -> 1980 (18.9963, 18.3672)
    202 (3.14591, -7.90775) -> 1010 (1.8701, -7.39779)
    203 (9.0326, -0.580205) -> 1983 (8.29435, 0.319208)
    204 (-11.6586, 9.78229) -> 1820 (-9.83218, 10.2356)
    205 (5.08729, 21.1185) -> 1694 (4.46032, 19.4729)
    206 (18.7565, 19.4735) -> 1934 (17.4306, 20.5038)
    207 (-10.0375, 6.2564) -> 1798 (-8.36512, 6.3817)
    208 (-10.559, 22.5336) -> 1928 (-9.4232, 21.4964)
    209 (24.0538, 6.77206) -> 1158 (23.2035, 5.08815)
    210 (-7.71299, 13.522) -> 1818 (-6.73501, 13.3381)
    211 (19.9529, 22.1709) -> 1530 (18.1472, 22.0992)
    212 (1.61272, 9.07441) -> 1365 (0.946187, 10.2031)
    213 (-0.984523, 24.5493) -> 1323 (-2.1408, 23.4963)
    214 (10.2513, -10.4377) -> 1113 (9.64444, -8.59005)
    215 (1.54529, -7.27762) -> 890 (1.83755, -5.34438)
    216 (16.2841, 22.1694) -> 1736 (14.945, 23.065)
    217 (3.90947, 11.7227) -> 1535 (2.05963, 11.8772)
    218 (7.87304, 23.2572) -> 1876 (6.71715, 23.9408)
    219 (11.2873, -11.0455) -> 214 (10.2513, -10.4377)
    220 (2.58045, -7.8505) -> 984 (2.68425, -6.6742)
    221 (8.81785, 21.2403) -> 1640 (9.24248, 22.8075)
    222 (12.4567, 0.781188) -> 964 (11.0007, -0.170657)
    223 (5.97548, -4.01835) -> 1788 (5.69241, -2.64212)
    224 (4.47011, -10.4645) -> 371 (4.64665, -8.72638)
    225 (24.4506, 8.73229) -> 1826 (22.4613, 8.65176)
    226 (21.8691, -9.92719) -> 1708 (22.2618, -9.25533)
    227 (-2.15846, 5.12567) -> 1952 (-0.610716, 5.09942)
    228 (22.8147, -1.40399) -> 121 (20.8153, -1.35766)
    229 (13.2467, 16.047) -> 1789 (14.5605, 17.3631)
    230 (18.3197, 21.4606) -> 1934 (17.4306, 20.5038)
    231 (-2.9348, 14.6567) -> 1988 (-1.47782, 13.5661)
    232 (0.622592, 5.73217) -> 605 (0.0666696, 7.41753)
    233 (21.0383, 23.8508) -> 1154 (19.3774, 23.7814)
    234 (-5.87685, 11.9627) -> 1579 (-4.68074, 11.1231)
    235 (16.9007, -3.98122) -> 96 (15.9631, -3.28497)
    236 (-8.30165, -5.3069) -> 1996 (-9.2533, -4.57419)
    237 (-9.22886, -9.38808) -> 1998 (-9.18632, -7.71217)
    238 (1.32716, 14.0721) -> 0 (1, 15)
    239 (0.159039, -5.83599) -> 1939 (0.992821, -4.3319)
    240 (18.3731, -10.3802) -> 1312 (17.6107, -9.10783)
    241 (6.26973, 8.58809) -> 1243 (4.38364, 8.55683)
    242 (-1.29415, 3.68169) -> 1159 (-1.78389, 5.51513)
    243 (10.8238, -5.58194) -> 1884 (9.6683, -4.92892)
    244 (-1.12921, 13.6157) -> 1627 (-0.578789, 14.9979)
    245 (-5.82236, 15.4261) -> 1553 (-4.03295, 14.9263)
    246 (-3.26503, -9.52235) -> 1682 (-1.75552, -8.31208)
    247 (-2.34564, 13.8612) -> 1770 (-2.39823, 15.299)
    248 (5.61972, 3.46433) -> 1859 (3.99382, 4.50126)
    249 (6.58068, -2.42592) -> 35 (5.33004, -1.30043)
    250 (18.6115, 8.67051) -> 1758 (17.614, 7.51533)
    251 (2.1719, 7.25536) -> 31 (1.19364, 8.59854)
    252 (5.34888, -1.17615) -> 1692 (4.23201, -0.0738293)
    253 (4.22998, -8.0206) -> 1417 (4.90805, -6.70555)
    254 (21.4386, 15.5693) -> 1950 (21.1466, 16.7375)
    255 (4.20475, 6.94316) -> 4 (2.39573, 7.54902)
    256 (11.1496, -3.06339) -> 1750 (9.46422, -2.15999)
    257 (-1.12539, -10.0253) -> 1682 (-1.75552, -8.31208)
    258 (4.5673, 22.3852) -> 1621 (4.26452, 20.5755)
    259 (-5.89638, 10.6229) -> 1959 (-4.51658, 11.0328)
    260 (-8.4844, -9.2164) -> 1998 (-9.18632, -7.71217)
    261 (-3.65889, -5.81974) -> 1913 (-4.58166, -4.59202)
    262 (-7.66839, -6.16448) -> 1675 (-6.65287, -5.68963)
    263 (-4.79918, -11.2492) -> 913 (-5.23306, -10.2571)
    264 (10.9815, -1.56547) -> 1695 (9.49253, -0.818153)
    265 (0.86558, -7.64711) -> 1874 (1.02784, -5.95796)
    266 (9.25526, 7.55416) -> 197 (7.26612, 7.76235)
    267 (2.36299, 11.9337) -> 1445 (0.967582, 13.2405)
    268 (-6.54926, -4.44148) -> 1913 (-4.58166, -4.59202)
    269 (13.2349, -6.35205) -> 389 (11.8378, -5.06933)
    270 (5.35307, -5.91391) -> 1575 (5.67638, -4.64405)
    271 (-2.74526, 20.1839) -> 1948 (-1.22328, 20.5764)
    272 (23.7813, 0.346949) -> 228 (22.8147, -1.40399)
    273 (3.81066, 21.1275) -> 1558 (3.05625, 19.8597)
    274 (9.4574, -7.34168) -> 1528 (9.68637, -5.69872)
    275 (0.377898, -11.3444) -> 1348 (-0.779058, -10.6206)
    276 (10.5047, -0.722499) -> 25 (8.76783, -1.15727)
    277 (-10.4656, 11.44) -> 1541 (-8.70589, 11.8146)
    278 (15.1497, -10.9215) -> 147 (15.1381, -8.9215)
    279 (17.3623, 19.6864) -> 1704 (15.9106, 20.4426)
    280 (22.5623, 1.93255) -> 1828 (21.4872, 1.60035)
    281 (7.81056, 4.40229) -> 114 (6.83995, 5.61671)
