Parent Map for Subproblem Tree 63
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (2.3742, 13.5469) -> 0 (1, 15)
    2 (2.3396, 11.5472) -> 26 (1.38387, 13.2335)
    3 (2.31385, 9.54734) -> 1689 (2.45531, 10.9978)
    4 (2.39573, 7.54902) -> 3 (2.31385, 9.54734)
    5 (3.88535, 6.21446) -> 404 (3.69667, 7.79977)
    6 (4.37404, 13.5217) -> 756 (2.54709, 14.1317)
    7 (6.37334, 13.4687) -> 6 (4.37404, 13.5217)
    8 (7.74032, 14.9286) -> 7 (6.37334, 13.4687)
    9 (3.04601, 4.39911) -> 1518 (2.70709, 5.67608)
    10 (3.98892, 8.57941) -> 1149 (3.19809, 9.54169)
    11 (2.04269, 16.7067) -> 0 (1, 15)
    12 (0.270962, 17.6346) -> 1796 (0.284093, 17.2496)
    13 (-1.5656, 18.4264) -> 1895 (-1.50123, 18.3231)
    14 (-3.51243, 17.9683) -> 1740 (-2.53056, 17.1)
    15 (1.92682, 2.74158) -> 1259 (2.82853, 4.38151)
    16 (3.53778, 1.55633) -> 1916 (3.27212, 2.87166)
    17 (9.46286, 15.9449) -> 1135 (8.4458, 15.0284)
    18 (5.17327, 0.405173) -> 1597 (5.20774, 2.02144)
    19 (6.81135, -0.742294) -> 1643 (6.34124, 1.1447)
    20 (-4.12894, 16.0657) -> 1770 (-2.39823, 15.299)
    21 (0.015504, 2.15261) -> 1353 (0.709126, 3.31148)
    22 (2.90346, -0.340408) -> 1581 (2.79369, 0.955587)
    23 (11.1056, 17.0857) -> 17 (9.46286, 15.9449)
    24 (1.17752, 17.4867) -> 1599 (0.837839, 16.977)
    25 (8.76783, -1.15727) -> 1983 (8.29435, 0.319208)
    26 (1.38387, 13.2335) -> 0 (1, 15)
    27 (13.0474, 17.5645) -> 1877 (11.4815, 16.8847)
    28 (13.4239, 15.6002) -> 27 (13.0474, 17.5645)
    29 (-1.83118, 1.38465) -> 1871 (-1.77433, 2.05674)
    30 (15.3627, 15.1092) -> 593 (14.6608, 16.092)
    31 (1.19364, 8.59854) -> 1634 (1.28226, 10.4378)
    32 (15.7719, 13.1516) -> 1298 (14.7212, 14.1111)
    33 (6.57813, -2.72865) -> 1444 (5.96093, -1.98037)
    34 (16.9775, 16.2892) -> 846 (15.4116, 16.5656)
    35 (5.33004, -1.30043) -> 1991 (5.41328, -0.532379)
    36 (-5.83076, 15.0151) -> 1553 (-4.03295, 14.9263)
    37 (5.48941, -4.40635) -> 1127 (5.28495, -2.91285)
    38 (-0.998781, -0.433896) -> 55 (-0.692117, 1.02391)
    39 (17.5436, 16.4422) -> 34 (16.9775, 16.2892)
    40 (10.661, -1.80207) -> 1263 (10.4663, -0.962715)
    41 (2.84152, 10.8922) -> 2 (2.3396, 11.5472)
    42 (17.3183, 11.8833) -> 1906 (17.1975, 11.0701)
    43 (5.84326, 6.62263) -> 1867 (5.44249, 7.01648)
    44 (-6.42886, 13.1066) -> 1818 (-6.73501, 13.3381)
    45 (-2.76541, -1.37146) -> 1119 (-2.21792, 0.470281)
    46 (5.42768, -6.4054) -> 1575 (5.67638, -4.64405)
    47 (5.78041, 2.31079) -> 945 (5.34476, 2.4582)
    48 (9.3254, -0.992407) -> 1983 (8.29435, 0.319208)
    49 (10.2733, 18.8193) -> 675 (9.12679, 18.1629)
    50 (-2.13503, 3.20236) -> 1403 (-1.57269, 4.37125)
    51 (11.2383, -3.71697) -> 1136 (10.7912, -1.83346)
    52 (17.4774, 10.7505) -> 1370 (15.5659, 10.7194)
    53 (10.1652, -1.72079) -> 1695 (9.49253, -0.818153)
    54 (-2.21869, 20.3168) -> 1729 (-1.43031, 18.5665)
    55 (-0.692117, 1.02391) -> 856 (0.036471, 2.45961)
    56 (3.62729, -7.27637) -> 1440 (3.15168, -5.41199)
    57 (3.87209, -3.65313) -> 1654 (3.33056, -1.97384)
    58 (2.52481, -5.13125) -> 770 (2.37067, -3.43488)
    59 (19.0029, 9.45718) -> 1685 (18.0165, 8.38162)
    60 (-0.958, 21.8694) -> 815 (-0.831762, 20.0276)
    61 (-4.02194, -2.92745) -> 529 (-3.07156, -1.63782)
    62 (-5.22249, 19.0055) -> 436 (-3.30946, 18.4737)
    63 (-4.52736, -4.86254) -> 990 (-3.98029, -3.41335)
    64 (-7.7082, 11.5693) -> 1744 (-6.78754, 11.6884)
    65 (16.2268, 9.18972) -> 1146 (14.3905, 8.52111)
    66 (15.9739, 12.8804) -> 1809 (14.8323, 12.6782)
    67 (12.5731, -1.21542) -> 1016 (11.1838, 0.112912)
    68 (6.64919, 0.573331) -> 1643 (6.34124, 1.1447)
    69 (4.3144, -1.83862) -> 1529 (3.79071, -0.112871)
    70 (11.389, 20.4792) -> 49 (10.2733, 18.8193)
    71 (-7.21109, 19.2188) -> 1869 (-6.95065, 18.7679)
    72 (1.05855, 7.68408) -> 1628 (0.261239, 9.40087)
    73 (19.2675, 12.3311) -> 1825 (17.4115, 11.715)
    74 (-9.1278, 10.1605) -> 64 (-7.7082, 11.5693)
    75 (-8.47957, 20.765) -> 1109 (-7.52334, 19.775)
    76 (16.2458, 13.3643) -> 415 (14.7787, 14.5282)
    77 (-3.74963, -4.14094) -> 683 (-3.40763, -3.2312)
    78 (12.3775, -1.47283) -> 1016 (11.1838, 0.112912)
    79 (0.980329, 13.1546) -> 0 (1, 15)
    80 (9.51606, -0.00733448) -> 1639 (9.42564, 1.11022)
    81 (-1.40568, 23.8187) -> 60 (-0.958, 21.8694)
    82 (-6.34155, -5.70439) -> 1675 (-6.65287, -5.68963)
    83 (6.91389, 16.6256) -> 1230 (7.08429, 15.9842)
    84 (17.0768, 18.387) -> 1722 (16.452, 19.1117)
    85 (6.22078, 8.58667) -> 1243 (4.38364, 8.55683)
    86 (12.713, 21.9782) -> 70 (11.389, 20.4792)
    87 (-9.14541, 22.6509) -> 1645 (-7.97451, 21.3274)
    88 (-3.54937, -0.15102) -> 513 (-2.11723, 1.06483)
    89 (11.123, -5.71364) -> 1749 (10.8985, -4.67248)
    90 (1.79201, 16.5556) -> 0 (1, 15)
    91 (10.155, -7.46375) -> 1498 (9.18918, -5.81001)
    92 (14.3915, -2.04807) -> 1324 (13.6889, -1.50356)
    93 (17.8974, 20.2109) -> 1934 (17.4306, 20.5038)
    94 (17.1526, 14.5354) -> 30 (15.3627, 15.1092)
    95 (5.99365, 6.55353) -> 1429 (5.05971, 7.98872)
    96 (15.9631, -3.28497) -> 92 (14.3915, -2.04807)
    97 (-9.66095, 19.1512) -> 1787 (-8.22341, 19.0779)
    98 (5.17731, 3.68536) -> 437 (4.6953, 5.50528)
    99 (20.8062, 8.5922) -> 59 (19.0029, 9.45718)
    100 (8.69321, -2.99409) -> 422 (7.90808, -1.73531)
    101 (8.88924, 1.8919) -> 1196 (7.77722, 3.44021)
    102 (-0.378326, 12.9377) -> 1979 (0.0705872, 13.7155)
    103 (-3.5446, -1.49064) -> 494 (-2.59105, -0.322075)
    104 (-4.05408, -6.80573) -> 261 (-3.65889, -5.81974)
    105 (18.9518, 21.9104) -> 1785 (19.04, 20.2057)
    106 (17.1406, -1.66828) -> 1295 (15.6109, -0.386371)
    107 (-1.77241, -3.8399) -> 1452 (-1.36143, -2.40857)
    108 (13.1228, -5.68136) -> 1881 (12.1783, -3.96828)
    109 (16.6181, 7.22837) -> 1985 (15.7255, 6.45306)
    110 (-4.23143, -1.71321) -> 1767 (-5.23359, -0.198239)
    111 (14.6399, -6.98455) -> 1300 (13.5404, -6.0303)
    112 (19.0432, -2.28482) -> 1918 (17.4515, -1.96123)
    113 (2.35485, 13.6279) -> 0 (1, 15)
    114 (6.83995, 5.61671) -> 1790 (6.32521, 6.32656)
    115 (-4.52837, -8.74868) -> 104 (-4.05408, -6.80573)
    116 (15.8548, 5.37979) -> 1886 (15.1803, 5.74346)
    117 (16.2749, 20.199) -> 1100 (14.9659, 19.4301)
    118 (11.824, -4.27948) -> 1889 (11.4652, -3.66837)
    119 (10.0318, 21.9481) -> 1278 (8.77483, 21.4043)
    120 (13.964, 16.5414) -> 27 (13.0474, 17.5645)
    121 (20.8153, -1.35766) -> 1771 (19.1903, -0.395498)
    122 (-3.84055, 3.37669) -> 1467 (-4.11173, 4.42034)
    123 (17.5653, -4.48213) -> 96 (15.9631, -3.28497)
    124 (2.9543, -9.15974) -> 1224 (3.49792, -8.43171)
    125 (-9.48582, 18.9377) -> 1972 (-7.62148, 18.7716)
    126 (22.1285, 7.09167) -> 99 (20.8062, 8.5922)
    127 (6.08856, 12.7105) -> 897 (5.18177, 12.7522)
    128 (-5.30607, -5.95339) -> 1913 (-4.58166, -4.59202)
    129 (7.34922, 10.2379) -> 1472 (5.76844, 11.2316)
    130 (8.72818, 21.4492) -> 837 (8.51964, 20.4516)
    131 (-1.78196, 14.3624) -> 1627 (-0.578789, 14.9979)
    132 (-4.38604, 14.7245) -> 1443 (-2.62418, 14.1307)
    133 (21.2593, 12.5127) -> 1805 (19.5532, 12.7728)
    134 (9.94531, 2.55657) -> 476 (8.92203, 3.56824)
    135 (7.51695, 17.0784) -> 637 (6.64882, 17.8192)
    136 (19.2328, -5.58644) -> 123 (17.5653, -4.48213)
    137 (-4.00783, 0.143771) -> 1648 (-4.11226, 1.91026)
    138 (18.5009, -7.44773) -> 136 (19.2328, -5.58644)
    139 (-10.8152, 17.4434) -> 623 (-9.76531, 16.8335)
    140 (-3.61777, 18.4442) -> 1740 (-2.53056, 17.1)
    141 (14.4064, 8.36147) -> 1572 (12.5315, 8.24409)
    142 (16.6963, 22.0755) -> 1801 (15.4751, 22.499)
    143 (6.74633, 7.37894) -> 1446 (6.67915, 7.42823)
    144 (0.57944, 24.0622) -> 972 (-0.295017, 22.5782)
    145 (16.3219, 5.05603) -> 1886 (15.1803, 5.74346)
    146 (19.7945, -8.97308) -> 1126 (20.1742, -7.30324)
    147 (15.1381, -8.9215) -> 1316 (14.4062, -7.43617)
    148 (-2.73869, -8.84324) -> 1526 (-3.20354, -7.1918)
    149 (13.5533, 20.9942) -> 1460 (12.6733, 20.6497)
    150 (13.0555, 21.8491) -> 1009 (11.9407, 21.0225)
    151 (0.501613, 1.82162) -> 1353 (0.709126, 3.31148)
    152 (-8.11334, 9.02964) -> 817 (-7.82057, 10.0415)
    153 (8.86719, -8.99398) -> 1484 (8.50521, -8.05498)
    154 (3.43562, 11.3837) -> 1338 (2.94748, 12.5105)
    155 (-5.23449, 21.0054) -> 1745 (-3.92076, 20.7226)
    156 (5.89816, 15.5715) -> 1607 (4.66562, 16.0491)
    157 (21.8346, 14.2551) -> 1081 (21.7148, 14.3274)
    158 (-6.20988, -9.83151) -> 1926 (-5.77285, -8.19649)
    159 (21.1683, -3.32627) -> 1108 (19.5489, -2.83705)
    160 (-8.71409, 23.6179) -> 1314 (-8.58963, 23.5268)
    161 (16.9298, 14.8562) -> 30 (15.3627, 15.1092)
    162 (-5.431, -5.6011) -> 1305 (-4.98062, -4.19623)
    163 (-11.1261, 10.2442) -> 1820 (-9.83218, 10.2356)
    164 (15.9038, 23.9117) -> 1058 (14.3875, 22.9468)
    165 (-11.2499, 16.7672) -> 1837 (-10.1418, 16.32)
    166 (7.81207, -0.46172) -> 684 (6.40412, 0.631942)
    167 (20.7809, 21.1013) -> 1785 (19.04, 20.2057)
    168 (14.1965, 19.5615) -> 1848 (13.3174, 19.1209)
    169 (-3.3961, 19.3239) -> 746 (-3.38479, 19.2025)
    170 (-6.23094, -1.6689) -> 1767 (-5.23359, -0.198239)
    171 (19.9099, 9.92807) -> 1772 (18.8909, 10.1168)
    172 (21.7563, -9.36201) -> 510 (20.8987, -7.93303)
    173 (12.9775, -1.60928) -> 1992 (12.5875, -1.32261)
    174 (15.35, 13.6297) -> 1494 (13.9409, 14.9614)
    175 (20.7278, 13.2314) -> 1805 (19.5532, 12.7728)
    176 (14.2983, 14.1682) -> 1764 (13.9476, 15.8096)
    177 (16.6396, 17.6395) -> 846 (15.4116, 16.5656)
    178 (-8.19366, 7.03126) -> 1834 (-7.38345, 8.25367)
    179 (18.0695, 22.4969) -> 1002 (16.5162, 23.0235)
    180 (5.49813, 7.58236) -> 1864 (4.92937, 8.25926)
    181 (-10.9684, 12.238) -> 1761 (-9.77754, 12.5064)
    182 (17.2835, 19.3954) -> 1722 (16.452, 19.1117)
    183 (23.8103, 6.0094) -> 1782 (23.5486, 6.47056)
    184 (18.3516, -4.15358) -> 784 (17.2587, -3.87446)
    185 (-7.28162, 14.3962) -> 969 (-5.6663, 14.302)
    186 (8.89483, 20.3423) -> 538 (7.17176, 19.9506)
    187 (-6.71364, 7.23718) -> 1291 (-5.18644, 8.22276)
    188 (8.58006, -0.613045) -> 1028 (7.86432, -0.0305591)
    189 (0.8414, 2.57505) -> 284 (0.97444, 4.16482)
    190 (19.5052, 10.0667) -> 1772 (18.8909, 10.1168)
    191 (6.8963, 20.2656) -> 1508 (5.96855, 18.9217)
    192 (-3.21572, 1.4231) -> 1827 (-2.67637, 2.42864)
    193 (-11.3433, 20.2328) -> 97 (-9.66095, 19.1512)
    194 (-8.01348, -10.6958) -> 1957 (-7.66128, -9.23446)
    195 (-3.57019, 17.1555) -> 1740 (-2.53056, 17.1)
    196 (-5.5113, 21.6111) -> 1745 (-3.92076, 20.7226)
    197 (7.26612, 7.76235) -> 1851 (6.96704, 8.33335)
    198 (-8.96296, 13.0679) -> 545 (-7.40213, 14.0797)
    199 (-0.712247, 9.20483) -> 1205 (-0.563047, 10.9535)
    200 (11.8547, -2.73591) -> 1940 (11.7112, -2.56802)
    201 (19.1529, 17.4619) -> 1847 (17.7901, 18.6053)
    202 (3.14591, -7.90775) -> 984 (2.68425, -6.6742)
    203 (9.0326, -0.580205) -> 1983 (8.29435, 0.319208)
    204 (-11.6586, 9.78229) -> 1820 (-9.83218, 10.2356)
    205 (5.08729, 21.1185) -> 1694 (4.46032, 19.4729)
    206 (18.7565, 19.4735) -> 978 (16.8639, 19.2272)
    207 (-10.0375, 6.2564) -> 1798 (-8.36512, 6.3817)
    208 (-10.559, 22.5336) -> 1928 (-9.4232, 21.4964)
    209 (24.0538, 6.77206) -> 126 (22.1285, 7.09167)
    210 (-7.71299, 13.522) -> 1818 (-6.73501, 13.3381)
    211 (19.9529, 22.1709) -> 1530 (18.1472, 22.0992)
    212 (1.61272, 9.07441) -> 1634 (1.28226, 10.4378)
    213 (-0.984523, 24.5493) -> 81 (-1.40568, 23.8187)
    214 (10.2513, -10.4377) -> 1113 (9.64444, -8.59005)
    215 (1.54529, -7.27762) -> 890 (1.83755, -5.34438)
    216 (16.2841, 22.1694) -> 1801 (15.4751, 22.499)
    217 (3.90947, 11.7227) -> 1338 (2.94748, 12.5105)
    218 (7.87304, 23.2572) -> 755 (7.70903, 21.3996)
    219 (11.2873, -11.0455) -> 1186 (10.7593, -10.0878)
    220 (2.58045, -7.8505) -> 984 (2.68425, -6.6742)
    221 (8.81785, 21.2403) -> 837 (8.51964, 20.4516)
    222 (12.4567, 0.781188) -> 1481 (12.8859, 1.26198)
    223 (5.97548, -4.01835) -> 1788 (5.69241, -2.64212)
    224 (4.47011, -10.4645) -> 933 (4.99933, -9.53938)
    225 (24.4506, 8.73229) -> 1973 (23.6422, 8.92869)
    226 (21.8691, -9.92719) -> 1075 (21.1156, -8.21933)
    227 (-2.15846, 5.12567) -> 1159 (-1.78389, 5.51513)
    228 (22.8147, -1.40399) -> 1355 (21.3981, -0.504794)
    229 (13.2467, 16.047) -> 1877 (11.4815, 16.8847)
    230 (18.3197, 21.4606) -> 1934 (17.4306, 20.5038)
    231 (-2.9348, 14.6567) -> 1725 (-1.15394, 15.1169)
    232 (0.622592, 5.73217) -> 748 (1.35753, 6.58244)
    233 (21.0383, 23.8508) -> 1154 (19.3774, 23.7814)
    234 (-5.87685, 11.9627) -> 1060 (-5.13184, 11.7243)
    235 (16.9007, -3.98122) -> 96 (15.9631, -3.28497)
    236 (-8.30165, -5.3069) -> 1188 (-7.19892, -4.68539)
    237 (-9.22886, -9.38808) -> 1045 (-8.38522, -8.02812)
    238 (1.32716, 14.0721) -> 0 (1, 15)
    239 (0.159039, -5.83599) -> 1939 (0.992821, -4.3319)
    240 (18.3731, -10.3802) -> 1312 (17.6107, -9.10783)
    241 (6.26973, 8.58809) -> 1243 (4.38364, 8.55683)
    242 (-1.29415, 3.68169) -> 1952 (-0.610716, 5.09942)
    243 (10.8238, -5.58194) -> 652 (9.95172, -4.69429)
    244 (-1.12921, 13.6157) -> 1979 (0.0705872, 13.7155)
    245 (-5.82236, 15.4261) -> 1553 (-4.03295, 14.9263)
    246 (-3.26503, -9.52235) -> 1394 (-3.01945, -8.05938)
    247 (-2.34564, 13.8612) -> 1637 (-1.75127, 14.4181)
    248 (5.61972, 3.46433) -> 1823 (5.296, 5.32868)
    249 (6.58068, -2.42592) -> 1043 (6.46076, -1.62227)
    250 (18.6115, 8.67051) -> 1685 (18.0165, 8.38162)
    251 (2.1719, 7.25536) -> 602 (1.96811, 8.19131)
    252 (5.34888, -1.17615) -> 1991 (5.41328, -0.532379)
    253 (4.22998, -8.0206) -> 1417 (4.90805, -6.70555)
    254 (21.4386, 15.5693) -> 986 (20.4728, 15.9082)
    255 (4.20475, 6.94316) -> 10 (3.98892, 8.57941)
    256 (11.1496, -3.06339) -> 1197 (10.6673, -1.30285)
    257 (-1.12539, -10.0253) -> 1682 (-1.75552, -8.31208)
    258 (4.5673, 22.3852) -> 1625 (4.21175, 21.8608)
    259 (-5.89638, 10.6229) -> 1579 (-4.68074, 11.1231)
    260 (-8.4844, -9.2164) -> 1566 (-8.04534, -7.46273)
    261 (-3.65889, -5.81974) -> 928 (-3.09995, -4.03279)
    262 (-7.66839, -6.16448) -> 1188 (-7.19892, -4.68539)
    263 (-4.79918, -11.2492) -> 533 (-4.67561, -10.4469)
    264 (10.9815, -1.56547) -> 1263 (10.4663, -0.962715)
    265 (0.86558, -7.64711) -> 1874 (1.02784, -5.95796)
    266 (9.25526, 7.55416) -> 1589 (8.76518, 9.46553)
    267 (2.36299, 11.9337) -> 1495 (1.34582, 13.4082)
    268 (-6.54926, -4.44148) -> 1748 (-5.87201, -2.7672)
    269 (13.2349, -6.35205) -> 500 (13.1274, -5.705)
    270 (5.35307, -5.91391) -> 1575 (5.67638, -4.64405)
    271 (-2.74526, 20.1839) -> 1132 (-1.44621, 19.0339)
    272 (23.7813, 0.346949) -> 1653 (23.2644, -0.360691)
    273 (3.81066, 21.1275) -> 1558 (3.05625, 19.8597)
    274 (9.4574, -7.34168) -> 1008 (8.37762, -5.87984)
    275 (0.377898, -11.3444) -> 1850 (-0.318179, -10.1356)
    276 (10.5047, -0.722499) -> 1263 (10.4663, -0.962715)
    277 (-10.4656, 11.44) -> 1761 (-9.77754, 12.5064)
    278 (15.1497, -10.9215) -> 577 (14.7534, -9.33507)
    279 (17.3623, 19.6864) -> 1722 (16.452, 19.1117)
    280 (22.5623, 1.93255) -> 1828 (21.4872, 1.60035)
    281 (7.81056, 4.40229) -> 114 (6.83995, 5.61671)
