Parent Map for Subproblem Tree 5
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.25162, 14.5679) -> 0 (1, 15)
    2 (1.39879, 14.0901) -> 71665 (1.18964, 14.4677)
    3 (1.57874, 13.6236) -> 2 (1.39879, 14.0901)
    4 (1.8512, 13.2043) -> 3 (1.57874, 13.6236)
    5 (2.25051, 12.9034) -> 27464 (2.08825, 13.2188)
    6 (2.71146, 13.0971) -> 19349 (2.6178, 13.2114)
    7 (3.18415, 13.2601) -> 63882 (2.926, 13.4829)
    8 (2.34011, 12.4115) -> 57916 (2.1379, 12.8036)
    9 (1.35369, 15.3534) -> 0 (1, 15)
    10 (3.68305, 13.2932) -> 70981 (3.37246, 13.5384)
    11 (4.10893, 13.0313) -> 76012 (3.69434, 13.2398)
    12 (1.71802, 15.6959) -> 9 (1.35369, 15.3534)
    13 (4.53027, 13.3005) -> 38206 (4.4018, 13.3305)
    14 (5.02993, 13.2819) -> 65471 (4.76643, 13.3525)
    15 (5.39809, 12.9436) -> 58619 (5.11941, 13.0734)
    16 (5.85645, 13.1433) -> 79895 (5.77049, 13.1877)
    17 (1.64557, 16.1906) -> 23818 (1.45863, 15.7815)
    18 (2.33754, 11.9115) -> 61522 (2.11703, 12.3254)
    19 (6.21252, 13.4943) -> 71567 (5.736, 13.5881)
    20 (1.85502, 16.6446) -> 52985 (1.62394, 16.2328)
    21 (2.59143, 11.4808) -> 62266 (2.55676, 11.5637)
    22 (6.14882, 12.7377) -> 67824 (5.75237, 12.8431)
    23 (6.59095, 12.5042) -> 69755 (6.11156, 12.6261)
    24 (2.76453, 11.0117) -> 27057 (2.57917, 11.3062)
    25 (6.64091, 13.7522) -> 75963 (6.43523, 13.7924)
    26 (6.85285, 12.0783) -> 56753 (6.36731, 12.1315)
    27 (2.80314, 10.5132) -> 62199 (2.66153, 10.8518)
    28 (7.35266, 12.0643) -> 68746 (6.94903, 12.0256)
    29 (7.1078, 13.9311) -> 29622 (6.62699, 14.055)
    30 (1.83938, 17.1444) -> 70550 (1.65639, 16.7847)
    31 (2.50776, 10.1098) -> 24218 (2.34212, 10.389)
    32 (7.60256, 14.0033) -> 19730 (7.17082, 14.131)
    33 (8.09216, 13.9019) -> 32 (7.60256, 14.0033)
    34 (2.4975, 9.60987) -> 71999 (2.47781, 9.8723)
    35 (2.58112, 9.11692) -> 68200 (2.48335, 9.29841)
    36 (2.88108, 8.71689) -> 46734 (2.80976, 8.89122)
    37 (7.68943, 11.6947) -> 51510 (7.24216, 11.5835)
    38 (7.99551, 11.2994) -> 36803 (7.57177, 11.1905)
    39 (1.6915, 17.622) -> 56023 (1.65514, 17.4958)
    40 (3.00285, 8.23194) -> 63307 (2.9298, 8.32106)
    41 (8.35853, 10.9556) -> 13621 (7.8991, 10.7786)
    42 (8.5167, 10.4812) -> 39574 (8.08163, 10.266)
    43 (1.86728, 18.0901) -> 51168 (1.65169, 17.6585)
    44 (8.24393, 14.3783) -> 26780 (7.81176, 14.6177)
    45 (2.28472, 18.3653) -> 49573 (2.2109, 18.1895)
    46 (9.01547, 10.4462) -> 34995 (8.61281, 10.2027)
    47 (3.06475, 7.73579) -> 69785 (2.8041, 8.10319)
    48 (3.28114, 7.28504) -> 34918 (3.14596, 7.58465)
    49 (2.4806, 18.8253) -> 76530 (2.39022, 18.5881)
    50 (9.31539, 10.0461) -> 62793 (9.14264, 9.6734)
    51 (2.29866, 11.1096) -> 66831 (2.16814, 11.3572)
    52 (2.81145, 19.2002) -> 68681 (2.61971, 18.8959)
    53 (9.56692, 9.61399) -> 76822 (9.45636, 9.48067)
    54 (3.64263, 6.93961) -> 45607 (3.39142, 7.32054)
    55 (1.8617, 14.2791) -> 60523 (1.81033, 14.3182)
    56 (8.5282, 14.7896) -> 11300 (8.17367, 15.0466)
    57 (8.84879, 15.1733) -> 25313 (8.4774, 15.4339)
    58 (8.68579, 15.646) -> 61925 (8.34446, 15.9144)
    59 (9.85946, 9.2085) -> 54574 (9.52215, 8.95954)
    60 (6.00596, 13.9497) -> 22279 (5.61885, 14.037)
    61 (3.492, 6.46284) -> 47215 (3.39841, 6.52199)
    62 (4.01579, 7.27241) -> 55948 (3.79651, 7.49831)
    63 (10.1355, 8.79162) -> 21757 (10.1185, 8.76853)
    64 (10.5647, 8.53512) -> 62795 (10.5591, 8.53803)
    65 (3.8491, 12.6041) -> 60128 (3.59814, 12.7641)
    66 (10.816, 8.10283) -> 69471 (10.5058, 8.05186)
    67 (11.3117, 8.16811) -> 77479 (11.3041, 8.16167)
    68 (11.734, 7.90049) -> 64488 (11.3952, 7.81577)
    69 (3.00215, 19.6624) -> 68768 (2.89974, 19.4509)
    70 (3.44515, 19.8942) -> 44952 (3.24676, 19.5937)
    71 (3.6637, 5.99324) -> 56438 (3.58437, 6.17137)
    72 (3.26035, 20.3588) -> 47315 (3.09951, 20.1055)
    73 (11.9325, 7.44157) -> 60074 (11.5832, 7.35057)
    74 (12.3102, 7.11397) -> 79746 (12.3168, 7.11864)
    75 (12.5608, 6.6813) -> 79690 (12.1211, 6.52442)
    76 (10.6314, 7.63817) -> 71897 (10.2563, 7.66125)
    77 (9.06967, 15.9664) -> 71053 (8.74124, 16.3137)
    78 (13.0208, 6.48536) -> 63623 (12.6647, 6.4731)
    79 (3.5535, 5.50554) -> 11950 (3.49468, 5.64415)
    80 (9.51112, 16.2012) -> 53924 (9.21415, 16.5626)
    81 (3.57792, 13.7821) -> 47706 (3.27435, 13.7944)
    82 (9.46763, 16.6993) -> 71530 (9.3936, 16.7324)
    83 (3.35787, 20.8492) -> 76227 (3.31447, 20.7919)
    84 (13.3904, 6.82221) -> 63824 (13.2415, 6.7444)
    85 (9.71461, 17.134) -> 21739 (9.39552, 17.4195)
    86 (3.73582, 21.1766) -> 66790 (3.66232, 21.1217)
    87 (3.6168, 5.00956) -> 52408 (3.48936, 5.34031)
    88 (10.0916, 17.4625) -> 33202 (9.72876, 17.6962)
    89 (10.5379, 17.688) -> 52960 (10.1747, 17.9481)
    90 (10.7755, 18.1279) -> 71631 (10.4153, 18.3736)
    91 (1.91811, 12.722) -> 17550 (1.85803, 12.8635)
    92 (13.8016, 6.53788) -> 37970 (13.435, 6.43724)
    93 (3.76077, 19.5065) -> 35858 (3.61742, 19.3315)
    94 (12.9177, 5.99612) -> 73098 (12.8541, 5.9725)
    95 (4.06279, 4.78352) -> 77877 (3.9728, 4.85464)
    96 (11.275, 18.1056) -> 64427 (11.1486, 18.1107)
    97 (3.99646, 19.0655) -> 14905 (3.67836, 18.7236)
    98 (14.2493, 6.76065) -> 78417 (14.0263, 6.78589)
    99 (4.26993, 7.703) -> 69731 (4.2169, 7.7777)
    100 (11.5917, 18.4924) -> 62209 (11.2669, 18.7372)
    101 (1.4549, 12.5337) -> 71730 (1.31568, 13.0128)
    102 (14.7285, 6.61808) -> 61653 (14.4578, 6.63127)
    103 (15.1727, 6.38857) -> 67161 (15.082, 6.4802)
    104 (9.92481, 15.9203) -> 15181 (9.6382, 16.325)
    105 (15.5427, 6.72493) -> 52771 (15.3599, 6.66549)
    106 (4.37456, 4.39263) -> 50829 (4.30008, 4.52917)
    107 (4.09436, 3.97852) -> 72312 (3.904, 4.30276)
    108 (2.28437, 12.741) -> 70640 (2.2492, 12.8291)
