Parent Map for Subproblem Tree 10
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.25162, 14.5679) -> 0 (1, 15)
    2 (1.39879, 14.0901) -> 71665 (1.18964, 14.4677)
    3 (1.57874, 13.6236) -> 2 (1.39879, 14.0901)
    4 (1.8512, 13.2043) -> 3 (1.57874, 13.6236)
    5 (2.25051, 12.9034) -> 53641 (1.88401, 12.9381)
    6 (2.71146, 13.0971) -> 17101 (2.63177, 12.9723)
    7 (3.18415, 13.2601) -> 13718 (2.9895, 12.923)
    8 (2.34011, 12.4115) -> 68271 (2.09818, 12.4762)
    9 (1.35369, 15.3534) -> 0 (1, 15)
    10 (3.68305, 13.2932) -> 68643 (3.642, 13.215)
    11 (4.10893, 13.0313) -> 37950 (3.94444, 12.9408)
    12 (1.71802, 15.6959) -> 9 (1.35369, 15.3534)
    13 (4.53027, 13.3005) -> 29888 (4.24929, 12.9156)
    14 (5.02993, 13.2819) -> 52401 (4.91207, 13.1306)
    15 (5.39809, 12.9436) -> 51955 (4.93391, 12.9313)
    16 (5.85645, 13.1433) -> 68889 (5.68404, 12.9916)
    17 (1.64557, 16.1906) -> 23818 (1.45863, 15.7815)
    18 (2.33754, 11.9115) -> 70482 (2.29419, 11.9618)
    19 (6.21252, 13.4943) -> 16 (5.85645, 13.1433)
    20 (1.85502, 16.6446) -> 52985 (1.62394, 16.2328)
    21 (2.59143, 11.4808) -> 59915 (2.17122, 11.7379)
    22 (6.14882, 12.7377) -> 68855 (5.84944, 12.6856)
    23 (6.59095, 12.5042) -> 67434 (6.09841, 12.5016)
    24 (2.76453, 11.0117) -> 44171 (2.6729, 11.0677)
    25 (6.64091, 13.7522) -> 5332 (6.35001, 13.602)
    26 (6.85285, 12.0783) -> 79151 (6.35606, 12.0576)
    27 (2.80314, 10.5132) -> 16691 (2.47961, 10.7699)
    28 (7.35266, 12.0643) -> 32625 (6.87695, 11.9572)
    29 (7.1078, 13.9311) -> 31150 (6.88616, 13.8421)
    30 (1.83938, 17.1444) -> 70550 (1.65639, 16.7847)
    31 (2.50776, 10.1098) -> 70783 (2.33145, 10.2464)
    32 (7.60256, 14.0033) -> 79983 (7.26676, 13.961)
    33 (8.09216, 13.9019) -> 32 (7.60256, 14.0033)
    34 (2.4975, 9.60987) -> 74324 (2.14983, 9.92567)
    35 (2.58112, 9.11692) -> 78253 (2.40127, 9.18145)
    36 (2.88108, 8.71689) -> 50510 (2.53379, 8.84537)
    37 (7.68943, 11.6947) -> 51510 (7.24216, 11.5835)
    38 (7.99551, 11.2994) -> 9448 (7.54462, 11.149)
    39 (1.6915, 17.622) -> 56023 (1.65514, 17.4958)
    40 (3.00285, 8.23194) -> 70859 (2.72309, 8.42208)
    41 (8.35853, 10.9556) -> 57610 (8.0006, 10.6948)
    42 (8.5167, 10.4812) -> 1134 (8.1913, 10.1048)
    43 (1.86728, 18.0901) -> 51168 (1.65169, 17.6585)
    44 (8.24393, 14.3783) -> 78555 (7.77937, 14.5392)
    45 (2.28472, 18.3653) -> 49573 (2.2109, 18.1895)
    46 (9.01547, 10.4462) -> 37387 (8.8043, 10.0511)
    47 (3.06475, 7.73579) -> 47741 (2.67111, 7.95128)
    48 (3.28114, 7.28504) -> 66159 (3.07599, 7.37358)
    49 (2.4806, 18.8253) -> 76530 (2.39022, 18.5881)
    50 (9.31539, 10.0461) -> 62793 (9.14264, 9.6734)
    51 (2.29866, 11.1096) -> 73780 (2.24347, 11.1842)
    52 (2.81145, 19.2002) -> 68681 (2.61971, 18.8959)
    53 (9.56692, 9.61399) -> 56335 (9.35369, 9.21412)
    54 (3.64263, 6.93961) -> 76859 (3.25787, 7.21931)
    55 (1.8617, 14.2791) -> 60523 (1.81033, 14.3182)
    56 (8.5282, 14.7896) -> 11300 (8.17367, 15.0466)
    57 (8.84879, 15.1733) -> 25313 (8.4774, 15.4339)
    58 (8.68579, 15.646) -> 79917 (8.21817, 15.7502)
    59 (9.85946, 9.2085) -> 64433 (9.74163, 8.90328)
    60 (6.00596, 13.9497) -> 79306 (5.69579, 13.7793)
    61 (3.492, 6.46284) -> 56234 (3.2292, 6.56022)
    62 (4.01579, 7.27241) -> 75803 (3.93639, 7.26155)
    63 (10.1355, 8.79162) -> 38353 (9.97817, 8.32228)
    64 (10.5647, 8.53512) -> 75047 (10.4567, 8.12982)
    65 (3.8491, 12.6041) -> 50519 (3.51473, 12.6357)
    66 (10.816, 8.10283) -> 78855 (10.699, 7.67996)
    67 (11.3117, 8.16811) -> 77479 (11.3041, 8.16167)
    68 (11.734, 7.90049) -> 73939 (11.7314, 7.43053)
    69 (3.00215, 19.6624) -> 68768 (2.89974, 19.4509)
    70 (3.44515, 19.8942) -> 44952 (3.24676, 19.5937)
    71 (3.6637, 5.99324) -> 69891 (3.40125, 6.10402)
    72 (3.26035, 20.3588) -> 47315 (3.09951, 20.1055)
    73 (11.9325, 7.44157) -> 32890 (11.8695, 7.11698)
    74 (12.3102, 7.11397) -> 79746 (12.3168, 7.11864)
    75 (12.5608, 6.6813) -> 62087 (12.4922, 6.45503)
    76 (10.6314, 7.63817) -> 67250 (10.3625, 7.27568)
    77 (9.06967, 15.9664) -> 79752 (8.65602, 16.0276)
    78 (13.0208, 6.48536) -> 71668 (12.9562, 6.32667)
    79 (3.5535, 5.50554) -> 40416 (3.0722, 5.62164)
    80 (9.51112, 16.2012) -> 74408 (9.1404, 16.4704)
    81 (3.57792, 13.7821) -> 47706 (3.27435, 13.7944)
    82 (9.46763, 16.6993) -> 71530 (9.3936, 16.7324)
    83 (3.35787, 20.8492) -> 76227 (3.31447, 20.7919)
    84 (13.3904, 6.82221) -> 52776 (13.3555, 6.55811)
    85 (9.71461, 17.134) -> 78772 (9.601, 17.1139)
    86 (3.73582, 21.1766) -> 66790 (3.66232, 21.1217)
    87 (3.6168, 5.00956) -> 62313 (3.5345, 4.99191)
    88 (10.0916, 17.4625) -> 69459 (10.0806, 17.4225)
    89 (10.5379, 17.688) -> 19455 (10.2876, 17.7031)
    90 (10.7755, 18.1279) -> 53451 (10.4183, 18.1054)
    91 (1.91811, 12.722) -> 74537 (1.86064, 12.5954)
    92 (13.8016, 6.53788) -> 67494 (13.7524, 6.33692)
    93 (3.76077, 19.5065) -> 35858 (3.61742, 19.3315)
    94 (12.9177, 5.99612) -> 79205 (12.808, 5.78741)
    95 (4.06279, 4.78352) -> 77877 (3.9728, 4.85464)
    96 (11.275, 18.1056) -> 65062 (10.9063, 18.1634)
    97 (3.99646, 19.0655) -> 14905 (3.67836, 18.7236)
    98 (14.2493, 6.76065) -> 44985 (14.1458, 6.32577)
    99 (4.26993, 7.703) -> 76786 (4.24886, 7.68187)
    100 (11.5917, 18.4924) -> 47224 (11.2737, 18.4611)
    101 (1.4549, 12.5337) -> 77821 (1.3494, 12.7774)
    102 (14.7285, 6.61808) -> 61260 (14.6882, 6.51245)
    103 (15.1727, 6.38857) -> 73425 (15.1421, 5.90415)
    104 (9.92481, 15.9203) -> 15181 (9.6382, 16.325)
    105 (15.5427, 6.72493) -> 51084 (15.5499, 6.50482)
    106 (4.37456, 4.39263) -> 76723 (4.19083, 4.60195)
    107 (4.09436, 3.97852) -> 78674 (3.6952, 4.11728)
    108 (2.28437, 12.741) -> 58474 (2.01506, 12.7849)
