Parent Map for Subproblem Tree 9
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.25162, 14.5679) -> 0 (1, 15)
    2 (1.39879, 14.0901) -> 71665 (1.18964, 14.4677)
    3 (1.57874, 13.6236) -> 2 (1.39879, 14.0901)
    4 (1.8512, 13.2043) -> 3 (1.57874, 13.6236)
    5 (2.25051, 12.9034) -> 75934 (2.20582, 13.0616)
    6 (2.71146, 13.0971) -> 19349 (2.6178, 13.2114)
    7 (3.18415, 13.2601) -> 63882 (2.926, 13.4829)
    8 (2.34011, 12.4115) -> 57916 (2.1379, 12.8036)
    9 (1.35369, 15.3534) -> 0 (1, 15)
    10 (3.68305, 13.2932) -> 70981 (3.37246, 13.5384)
    11 (4.10893, 13.0313) -> 76012 (3.69434, 13.2398)
    12 (1.71802, 15.6959) -> 9 (1.35369, 15.3534)
    13 (4.53027, 13.3005) -> 70842 (4.17259, 13.4674)
    14 (5.02993, 13.2819) -> 65471 (4.76643, 13.3525)
    15 (5.39809, 12.9436) -> 64149 (5.06568, 12.9839)
    16 (5.85645, 13.1433) -> 79895 (5.77049, 13.1877)
    17 (1.64557, 16.1906) -> 23818 (1.45863, 15.7815)
    18 (2.33754, 11.9115) -> 61522 (2.11703, 12.3254)
    19 (6.21252, 13.4943) -> 74190 (5.96389, 13.5388)
    20 (1.85502, 16.6446) -> 52985 (1.62394, 16.2328)
    21 (2.59143, 11.4808) -> 62266 (2.55676, 11.5637)
    22 (6.14882, 12.7377) -> 67824 (5.75237, 12.8431)
    23 (6.59095, 12.5042) -> 69755 (6.11156, 12.6261)
    24 (2.76453, 11.0117) -> 21 (2.59143, 11.4808)
    25 (6.64091, 13.7522) -> 75963 (6.43523, 13.7924)
    26 (6.85285, 12.0783) -> 58659 (6.65491, 12.1284)
    27 (2.80314, 10.5132) -> 62199 (2.66153, 10.8518)
    28 (7.35266, 12.0643) -> 74501 (6.95112, 12.1137)
    29 (7.1078, 13.9311) -> 66753 (6.81105, 14.0036)
    30 (1.83938, 17.1444) -> 70550 (1.65639, 16.7847)
    31 (2.50776, 10.1098) -> 62964 (2.41626, 10.3557)
    32 (7.60256, 14.0033) -> 78293 (7.27051, 14.0951)
    33 (8.09216, 13.9019) -> 71309 (7.84084, 13.9535)
    34 (2.4975, 9.60987) -> 71999 (2.47781, 9.8723)
    35 (2.58112, 9.11692) -> 21783 (2.47253, 9.52949)
    36 (2.88108, 8.71689) -> 20176 (2.87753, 8.72876)
    37 (7.68943, 11.6947) -> 47522 (7.43179, 11.8032)
    38 (7.99551, 11.2994) -> 47142 (7.63849, 11.4983)
    39 (1.6915, 17.622) -> 56023 (1.65514, 17.4958)
    40 (3.00285, 8.23194) -> 36 (2.88108, 8.71689)
    41 (8.35853, 10.9556) -> 77745 (8.11614, 11.1333)
    42 (8.5167, 10.4812) -> 79490 (8.27444, 10.6003)
    43 (1.86728, 18.0901) -> 20871 (1.81325, 17.7219)
    44 (8.24393, 14.3783) -> 57771 (7.76423, 14.3668)
    45 (2.28472, 18.3653) -> 49573 (2.2109, 18.1895)
    46 (9.01547, 10.4462) -> 77738 (8.57241, 10.6293)
    47 (3.06475, 7.73579) -> 71695 (2.9695, 8.10769)
    48 (3.28114, 7.28504) -> 59924 (3.15704, 7.71549)
    49 (2.4806, 18.8253) -> 76530 (2.39022, 18.5881)
    50 (9.31539, 10.0461) -> 72103 (8.95639, 10.1589)
    51 (2.29866, 11.1096) -> 40680 (2.15751, 11.5807)
    52 (2.81145, 19.2002) -> 69225 (2.7483, 18.8781)
    53 (9.56692, 9.61399) -> 59321 (9.24441, 9.78243)
    54 (3.64263, 6.93961) -> 76372 (3.44249, 7.39631)
    55 (1.8617, 14.2791) -> 60523 (1.81033, 14.3182)
    56 (8.5282, 14.7896) -> 71107 (8.43749, 14.8032)
    57 (8.84879, 15.1733) -> 64718 (8.65912, 15.1754)
    58 (8.68579, 15.646) -> 33283 (8.37353, 15.5749)
    59 (9.85946, 9.2085) -> 76822 (9.45636, 9.48067)
    60 (6.00596, 13.9497) -> 22279 (5.61885, 14.037)
    61 (3.492, 6.46284) -> 8607 (3.42183, 6.73924)
    62 (4.01579, 7.27241) -> 61438 (3.87741, 7.47564)
    63 (10.1355, 8.79162) -> 71592 (9.86729, 9.02993)
    64 (10.5647, 8.53512) -> 72162 (10.26, 8.7839)
    65 (3.8491, 12.6041) -> 77988 (3.75641, 12.7745)
    66 (10.816, 8.10283) -> 56644 (10.5298, 8.24912)
    67 (11.3117, 8.16811) -> 26857 (11.0142, 8.38681)
    68 (11.734, 7.90049) -> 68195 (11.5491, 8.01233)
    69 (3.00215, 19.6624) -> 68768 (2.89974, 19.4509)
    70 (3.44515, 19.8942) -> 44952 (3.24676, 19.5937)
    71 (3.6637, 5.99324) -> 52942 (3.5027, 6.43563)
    72 (3.26035, 20.3588) -> 47315 (3.09951, 20.1055)
    73 (11.9325, 7.44157) -> 55008 (11.6735, 7.73078)
    74 (12.3102, 7.11397) -> 38857 (12.1602, 7.2276)
    75 (12.5608, 6.6813) -> 38179 (12.4465, 6.76159)
    76 (10.6314, 7.63817) -> 33134 (10.2167, 7.90507)
    77 (9.06967, 15.9664) -> 64941 (8.76299, 16.0082)
    78 (13.0208, 6.48536) -> 79022 (12.9626, 6.49966)
    79 (3.5535, 5.50554) -> 11950 (3.49468, 5.64415)
    80 (9.51112, 16.2012) -> 33066 (9.18552, 16.1909)
    81 (3.57792, 13.7821) -> 47706 (3.27435, 13.7944)
    82 (9.46763, 16.6993) -> 42728 (9.07581, 16.6103)
    83 (3.35787, 20.8492) -> 31016 (3.20902, 20.4946)
    84 (13.3904, 6.82221) -> 61226 (13.1691, 6.97832)
    85 (9.71461, 17.134) -> 78772 (9.601, 17.1139)
    86 (3.73582, 21.1766) -> 14994 (3.56233, 20.846)
    87 (3.6168, 5.00956) -> 75701 (3.5326, 5.47306)
    88 (10.0916, 17.4625) -> 49334 (9.74008, 17.4943)
    89 (10.5379, 17.688) -> 48011 (10.2747, 17.6334)
    90 (10.7755, 18.1279) -> 77880 (10.3163, 17.9383)
    91 (1.91811, 12.722) -> 17550 (1.85803, 12.8635)
    92 (13.8016, 6.53788) -> 36904 (13.4562, 6.83327)
    93 (3.76077, 19.5065) -> 78706 (3.59646, 19.2102)
    94 (12.9177, 5.99612) -> 40824 (12.7522, 6.20225)
    95 (4.06279, 4.78352) -> 46704 (3.97261, 5.16868)
    96 (11.275, 18.1056) -> 33852 (11.028, 18.0641)
    97 (3.99646, 19.0655) -> 66889 (3.76203, 18.7337)
    98 (14.2493, 6.76065) -> 78742 (13.943, 7.05285)
    99 (4.26993, 7.703) -> 61686 (4.1003, 8.0505)
    100 (11.5917, 18.4924) -> 68972 (11.3807, 18.3767)
    101 (1.4549, 12.5337) -> 71730 (1.31568, 13.0128)
    102 (14.7285, 6.61808) -> 77516 (14.5459, 6.79973)
    103 (15.1727, 6.38857) -> 54068 (14.7606, 6.59707)
    104 (9.92481, 15.9203) -> 77953 (9.44922, 15.9112)
    105 (15.5427, 6.72493) -> 75632 (15.4192, 6.83575)
    106 (4.37456, 4.39263) -> 72934 (4.28577, 4.6342)
    107 (4.09436, 3.97852) -> 70222 (4.01207, 4.27841)
    108 (2.28437, 12.741) -> 70640 (2.2492, 12.8291)
