Parent Map for Subproblem Tree 37
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.55833, 13.0795) -> 0 (1, 15)
    2 (1.83308, 16.8182) -> 0 (1, 15)
    3 (2.85742, 11.5589) -> 6078 (2.06931, 12.8987)
    4 (1.007, 13.3209) -> 0 (1, 15)
    5 (3.7438, 17.4091) -> 6886 (2.42637, 16.5389)
    6 (5.18277, 18.7982) -> 2251 (3.67272, 17.8013)
    7 (2.80613, 9.55953) -> 2308 (2.72076, 10.2748)
    8 (5.16723, 20.7981) -> 5935 (4.65313, 20.2048)
    9 (4.34499, 8.28207) -> 3294 (3.59859, 9.66091)
    10 (7.08579, 18.1829) -> 5277 (5.4764, 17.3002)
    11 (8.53249, 16.802) -> 3374 (8.14173, 16.7431)
    12 (10.5077, 17.1161) -> 6943 (9.45232, 17.3303)
    13 (4.90956, 6.36341) -> 7582 (4.13347, 7.9926)
    14 (6.05859, 22.5885) -> 6456 (4.89613, 21.0793)
    15 (5.94584, 24.5853) -> 4897 (4.96891, 22.8725)
    16 (7.05472, 26.2498) -> 15 (5.94584, 24.5853)
    17 (6.11735, 28.0165) -> 6298 (5.55034, 26.8349)
    18 (6.89507, 6.1231) -> 6693 (5.62687, 7.39954)
    19 (8.88435, 5.91628) -> 7321 (7.95075, 6.70272)
    20 (3.50168, 21.9053) -> 5693 (3.01126, 20.2125)
    21 (5.97294, 30.0113) -> 6103 (5.44643, 28.8348)
    22 (8.54493, 3.94529) -> 6486 (7.54148, 4.88493)
    23 (7.75059, 30.9277) -> 3339 (7.29808, 29.9483)
    24 (4.02321, 29.5657) -> 7392 (3.73287, 28.4935)
    25 (9.43988, 2.1567) -> 6138 (8.7719, 2.70811)
    26 (10.8693, 6.16118) -> 6560 (9.92024, 7.05151)
    27 (7.68659, 28.675) -> 2426 (6.91077, 27.2074)
    28 (7.64877, 3.91407) -> 3608 (7.63835, 4.08982)
    29 (8.53349, 32.7681) -> 5707 (8.2834, 32.3618)
    30 (12.1592, 15.9881) -> 5970 (10.7913, 17.1759)
    31 (8.79619, 0.263116) -> 3258 (8.26018, 1.67899)
    32 (14.1021, 16.4622) -> 4658 (12.7298, 16.8269)
    33 (6.10887, 23.0263) -> 6561 (5.35224, 22.0219)
    34 (8.31714, 34.7564) -> 7786 (8.25147, 34.6332)
    35 (12.3181, 4.78239) -> 4551 (11.0029, 5.80629)
    36 (14.1853, 4.06595) -> 7375 (13.7285, 4.51454)
    37 (16.1021, 16.45) -> 6442 (15.2755, 16.6701)
    38 (17.8024, 15.3969) -> 6128 (17.5431, 15.4776)
    39 (8.69509, 34.5182) -> 6631 (8.11699, 32.6578)
    40 (10.6837, 34.7315) -> 3450 (10.0885, 33.5395)
    41 (14.6613, 6.0085) -> 7566 (14.2102, 6.20253)
    42 (7.03233, 19.4522) -> 4687 (6.73671, 19.2326)
    43 (16.6209, 5.60851) -> 7493 (16.4655, 5.97156)
    44 (17.6117, 3.87121) -> 6213 (16.075, 4.51326)
    45 (16.0524, 18.4494) -> 7877 (14.2505, 18.0979)
    46 (7.04628, 15.4636) -> 1863 (5.41851, 15.2515)
    47 (6.84978, -0.196777) -> 3475 (6.54487, 0.785733)
    48 (9.03783, 25.9904) -> 6360 (8.70609, 25.6699)
    49 (1.6913, 21.0553) -> 5894 (1.6239, 20.3871)
    50 (17.4604, 18.4769) -> 7573 (16.0923, 18.0146)
    51 (6.24197, -2.10218) -> 6149 (5.93788, -1.35603)
    52 (14.2109, 14.4652) -> 4881 (13.9348, 15.0228)
    53 (2.17509, 30.3302) -> 5641 (2.10795, 29.8865)
    54 (4.35396, -1.44234) -> 6205 (3.76249, 0.276381)
    55 (15.4812, 6.25028) -> 7288 (14.1401, 7.1848)
    56 (19.3469, 19.1411) -> 7596 (18.8967, 19.0992)
    57 (3.13576, 16.9543) -> 6524 (2.22808, 16.0885)
    58 (12.3666, 33.6508) -> 6181 (11.4764, 31.9058)
    59 (2.56429, 32.2919) -> 3900 (2.47184, 30.7087)
    60 (4.36689, -0.589742) -> 7915 (3.99879, 0.773712)
    61 (3.55989, -3.27795) -> 7572 (3.21364, -1.97875)
    62 (13.1966, 3.52045) -> 7256 (12.4879, 4.25877)
    63 (6.62147, -4.06585) -> 7663 (6.55363, -3.94359)
    64 (8.19143, 36.7525) -> 6227 (7.50457, 35.5355)
    65 (2.43419, 32.6697) -> 3900 (2.47184, 30.7087)
    66 (5.48944, -5.71464) -> 6746 (5.40054, -4.73264)
    67 (17.999, 20.0192) -> 6914 (16.2334, 19.6034)
    68 (19.1101, 21.6821) -> 5976 (18.1507, 21.33)
    69 (2.0768, 34.6375) -> 5873 (1.96386, 32.9801)
    70 (11.3074, 18.9493) -> 2252 (9.77365, 18.7311)
    71 (14.3609, 33.5) -> 6666 (14.0981, 33.1874)
    72 (16.2541, 14.4263) -> 5645 (15.6146, 15.0313)
    73 (20.1689, 18.1313) -> 7702 (18.7256, 18.0021)
    74 (19.1918, 2.64509) -> 7142 (17.7229, 3.28289)
    75 (16.2456, 32.8307) -> 5527 (15.9025, 32.5438)
    76 (10.1488, 37.1633) -> 6842 (9.40248, 35.5159)
    77 (21.0202, 21.0892) -> 2819 (19.4934, 20.7955)
