Parent Map for Subproblem Tree 56
======================================
Child ID (x, y) -> Parent ID (x, y)
    1 (1.55833, 13.0795) -> 0 (1, 15)
    2 (1.83308, 16.8182) -> 0 (1, 15)
    3 (2.85742, 11.5589) -> 1 (1.55833, 13.0795)
    4 (1.007, 13.3209) -> 0 (1, 15)
    5 (3.7438, 17.4091) -> 6886 (2.42637, 16.5389)
    6 (5.18277, 18.7982) -> 2251 (3.67272, 17.8013)
    7 (2.80613, 9.55953) -> 6467 (1.97427, 11.023)
    8 (5.16723, 20.7981) -> 5935 (4.65313, 20.2048)
    9 (4.34499, 8.28207) -> 7181 (3.86142, 9.353)
    10 (7.08579, 18.1829) -> 5277 (5.4764, 17.3002)
    11 (8.53249, 16.802) -> 5967 (7.87913, 16.1081)
    12 (10.5077, 17.1161) -> 5772 (9.70227, 16.3248)
    13 (4.90956, 6.36341) -> 7582 (4.13347, 7.9926)
    14 (6.05859, 22.5885) -> 2219 (4.85471, 21.0104)
    15 (5.94584, 24.5853) -> 2704 (5.43407, 23.4692)
    16 (7.05472, 26.2498) -> 15 (5.94584, 24.5853)
    17 (6.11735, 28.0165) -> 6298 (5.55034, 26.8349)
    18 (6.89507, 6.1231) -> 4803 (5.76678, 7.44874)
    19 (8.88435, 5.91628) -> 7321 (7.95075, 6.70272)
    20 (3.50168, 21.9053) -> 5693 (3.01126, 20.2125)
    21 (5.97294, 30.0113) -> 6103 (5.44643, 28.8348)
    22 (8.54493, 3.94529) -> 7185 (7.70544, 4.93025)
    23 (7.75059, 30.9277) -> 4514 (7.56863, 30.3361)
    24 (4.02321, 29.5657) -> 6283 (3.8247, 28.8262)
    25 (9.43988, 2.1567) -> 2705 (8.58452, 2.99481)
    26 (10.8693, 6.16118) -> 4564 (10.1217, 6.77491)
    27 (7.68659, 28.675) -> 5662 (6.92809, 27.0765)
    28 (7.64877, 3.91407) -> 3608 (7.63835, 4.08982)
    29 (8.53349, 32.7681) -> 3542 (8.01849, 31.6314)
    30 (12.1592, 15.9881) -> 7659 (11.1249, 16.0589)
    31 (8.79619, 0.263116) -> 2993 (8.46234, 1.72506)
    32 (14.1021, 16.4622) -> 4881 (13.9348, 15.0228)
    33 (6.10887, 23.0263) -> 6753 (5.86014, 22.6016)
    34 (8.31714, 34.7564) -> 5912 (8.0316, 33.8773)
    35 (12.3181, 4.78239) -> 4551 (11.0029, 5.80629)
    36 (14.1853, 4.06595) -> 7375 (13.7285, 4.51454)
    37 (16.1021, 16.45) -> 5853 (15.554, 14.8146)
    38 (17.8024, 15.3969) -> 6612 (16.628, 14.282)
    39 (8.69509, 34.5182) -> 6631 (8.11699, 32.6578)
    40 (10.6837, 34.7315) -> 6323 (10.3147, 34.0686)
    41 (14.6613, 6.0085) -> 7566 (14.2102, 6.20253)
    42 (7.03233, 19.4522) -> 4687 (6.73671, 19.2326)
    43 (16.6209, 5.60851) -> 6598 (14.8937, 6.2969)
    44 (17.6117, 3.87121) -> 4947 (15.9569, 4.93802)
    45 (16.0524, 18.4494) -> 4842 (15.7185, 17.4373)
    46 (7.04628, 15.4636) -> 3697 (6.48931, 14.5059)
    47 (6.84978, -0.196777) -> 3475 (6.54487, 0.785733)
    48 (9.03783, 25.9904) -> 6360 (8.70609, 25.6699)
    49 (1.6913, 21.0553) -> 5894 (1.6239, 20.3871)
    50 (17.4604, 18.4769) -> 6506 (16.8689, 17.1258)
    51 (6.24197, -2.10218) -> 6577 (5.96515, -1.58099)
    52 (14.2109, 14.4652) -> 6726 (14.0372, 12.8679)
    53 (2.17509, 30.3302) -> 5641 (2.10795, 29.8865)
    54 (4.35396, -1.44234) -> 6205 (3.76249, 0.276381)
    55 (15.4812, 6.25028) -> 5637 (14.3607, 6.94733)
    56 (19.3469, 19.1411) -> 5052 (18.7166, 18.1112)
    57 (3.13576, 16.9543) -> 6524 (2.22808, 16.0885)
    58 (12.3666, 33.6508) -> 7369 (11.5955, 32.4069)
    59 (2.56429, 32.2919) -> 3900 (2.47184, 30.7087)
    60 (4.36689, -0.589742) -> 7915 (3.99879, 0.773712)
    61 (3.55989, -3.27795) -> 7572 (3.21364, -1.97875)
    62 (13.1966, 3.52045) -> 1415 (12.7269, 3.96798)
    63 (6.62147, -4.06585) -> 7663 (6.55363, -3.94359)
    64 (8.19143, 36.7525) -> 7460 (7.71306, 34.8749)
    65 (2.43419, 32.6697) -> 3900 (2.47184, 30.7087)
    66 (5.48944, -5.71464) -> 5506 (5.28081, -4.72674)
    67 (17.999, 20.0192) -> 6325 (17.6129, 18.982)
    68 (19.1101, 21.6821) -> 6251 (18.4408, 20.094)
    69 (2.0768, 34.6375) -> 5873 (1.96386, 32.9801)
    70 (11.3074, 18.9493) -> 4595 (10.2052, 17.7653)
    71 (14.3609, 33.5) -> 6666 (14.0981, 33.1874)
    72 (16.2541, 14.4263) -> 6118 (15.8994, 13.7498)
    73 (20.1689, 18.1313) -> 6326 (19.5715, 17.2152)
    74 (19.1918, 2.64509) -> 1816 (18.2584, 3.32881)
    75 (16.2456, 32.8307) -> 2706 (16.1546, 32.7707)
    76 (10.1488, 37.1633) -> 6842 (9.40248, 35.5159)
    77 (21.0202, 21.0892) -> 7983 (19.8052, 19.6805)
